,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.03985514662787,1.7069980087061263,0.021634910520639594,0.021861622345260418,0.0016268229804006695,0.0,0.0,0.0,0.0,0.0007123750768742393,0.0010962779851375526,0.0019040939849307925,0.0019428315867888422,0.0016401176029765749,0.0,4.677674228332625e-05,0.0,0.023003603178666638,7.761977471431643e-06,0.00012080327843477471,2.86234051785057e-05,1.8747744952327885e-06,0.0096236968868979,0.03469099733056046,0.013349861983935693,0.014651843681681383,0.012026048772440824,0.07062311479366856
Cortex_2,0.0,0.8544498969490026,0.06898895228586095,0.06879915817296475,0.020612556533741708,0.0,0.0,0.0,0.0,0.00026614380647475296,0.0003363820802541745,0.0004194880130870213,0.0028399928311837294,0.0008310592700179496,4.868966546685e-06,1.9476100108779584e-05,0.00016437835018209582,0.012192280306209467,2.0334004983505835e-07,1.5263062607572687e-05,2.673437388184398e-05,2.0428846115604617e-07,0.09174441669531047,0.011964903299604862,0.003696780732056258,0.004844981346561855,0.003874995990685184,0.10567004168522146
Cortex_3,0.0,0.0,0.04785360782659179,0.0010771706393371857,0.00305517358350838,2.1966334315945834e-06,1.989051765274514e-05,0.0,0.0,6.05810744503705e-05,0.00015233713565573873,3.532532343000363e-05,0.00024290567690594253,0.00015485614648648875,0.0,0.0014484355435538403,0.008462342642617589,0.006852447183555684,0.0,7.012245111615741e-06,3.5605601927571757e-06,8.393886580448076e-06,4.73193746681e-05,0.003627177818819043,0.0009906086810206657,0.0013619054004987364,0.0013516035636911168,0.006201433861639273
Cortex_4,0.0,0.0,0.0,0.04327063335905258,0.005299778837849486,0.0,0.0,2.743189272776007e-06,0.0,0.0,1.0141566702616366e-05,6.333502565239072e-06,0.01791650873646985,0.0036812688770739488,0.0,0.0,7.795971716697224e-05,0.0008912610286731643,0.0,5.187489983249193e-07,0.0,1.6867753841793787e-06,0.04228828903239105,0.00027312105411932917,0.00021107530077963432,0.0021607828551363324,9.181694206614972e-05,0.0077008100252319986
Cortex_5,0.0,0.0,0.0,0.0,0.03392158835433744,3.399834144425267e-05,2.0037036903638888e-06,0.0001227424877510439,0.0,5.77064025990332e-06,1.107896952756676e-05,2.9696267978981434e-06,0.0002399234480389413,0.00457126473907876,0.010040035279718406,3.878571369837114e-05,0.004163958370212547,5.6169562174801174e-05,0.0,4.03411400771713e-06,1.136077161738889e-06,6.795089241408473e-05,8.572750165411666e-05,0.00016626483301883146,0.00014124122934049797,4.675242396640624e-05,0.0003365969964129806,0.0031353453792669216
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.34452377623109937,0.033499986262553925,0.04542136414595353,0.008572754276745384,4.2680138811031705e-05,4.799522544951432e-06,6.226044673832929e-05,3.912945578576653e-06,0.00012528859117919415,0.0001555378704083565,0.018437770049176926,0.007016321071726994,0.00015890231034620993,9.317857984569687e-06,0.0,7.647376773907788e-05,0.00031622004038847076,0.00018250897181388312,0.034473858652619434,0.01343996147631114,0.0006064916238727788,0.04138677071030375,0.020316783405139694
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0597252515156766,0.014373110776655677,6.655632784611868e-05,4.5213512041501985e-06,0.0,1.2832474712406715e-05,3.648802109839583e-08,3.7012368920840268e-06,2.2429841396842222e-05,0.0028804066553063654,6.743529522957422e-06,0.004799924830943454,0.00527512399967626,2.3507253405832717e-08,5.611986788149474e-05,0.005924108739636857,5.42418849605391e-05,0.014735281423351572,0.005554338674011141,0.0002568601110945014,0.011014104007811233,0.005862503619546362
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07989988425084271,0.0030737492811402827,0.0001132668208684629,0.0001430979158228186,0.0004960331613996026,7.637774435843984e-05,0.0007937368434237966,0.0006792444603812406,0.00038129400443403616,0.0010997615108538643,4.599052352624808e-08,4.478543842521551e-05,2.7656752564999997e-07,0.011301150013284106,0.010646163647350547,8.832428128308571e-05,0.004039085871355389,0.006986935275628635,8.58028583934348e-05,0.003863191925483504,0.006804895128237459
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04081233873861165,0.006766750477154895,1.608361478844187e-05,0.008899394327996024,0.0,6.4007403040019745e-06,5.9159441726429e-05,6.110097519922325e-05,0.006035393405798226,0.0,9.223088750331717e-06,0.0,0.0001370389108163598,0.00011568003297570568,0.0,3.37408746418e-06,0.0036723546696485025,0.0,0.0,0.002900272310998732
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09062000067782364,0.0339424170565633,0.0063811585368934816,6.231741021370312e-06,3.731538415733075e-05,0.004777762667254177,8.833270382080689e-05,0.004368161554648923,6.946596735081807e-05,6.1405964524247205e-06,1.0319790779382731e-05,0.0002155642581789639,3.2828896140767595e-05,0.0,0.0011153950495962465,0.008497587257012966,0.00019423694110238393,0.0003865879508729,0.005878577645028432
