,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.0263461390859545,1.8590935526218653,0.03285288477392144,0.0330573402870326,7.78952184244433e-05,0.0,0.0,0.0,0.0,0.0005477778727559321,0.001683890383050275,0.0014386582859180277,0.0037342729155552283,0.0013707007707051122,0.0,0.0,3.476850106380875e-05,0.048586170268471944,6.275859784876557e-05,0.00036328769692772224,0.0003466275922502903,0.0,0.019250488429236125,0.034382572530264416,0.011223060539731756,0.019642794378493582,0.009688159323502525,0.07791791852122125
Cortex_2,0.0,0.8177735366969353,0.06746863467167315,0.06102018403748005,0.020538757371871833,0.0,0.0,3.945434443829762e-06,0.0,0.00017179015237872095,0.0006053838908630969,0.0007293378701206592,0.004480490929883949,0.00045407598794529216,2.326724885885e-06,0.0,4.586345186414781e-06,0.007316211522494402,2.5113641528424735e-05,0.0001652612932669245,0.00010763841002711857,0.0,0.046286878533163635,0.009101783730784284,0.002539924770106722,0.0057589562512073795,0.0012609534736327283,0.10758923423562018
Cortex_3,0.0,0.0,0.06909096744539367,0.0009760734390409228,0.004961042847343616,6.947583339445833e-07,0.0,0.0,0.0,0.0002711506394150135,0.00019384498003131544,9.190529032703594e-05,0.0005474333473215529,9.069713982883589e-05,5.966950372264001e-05,0.0005178046112004781,0.009745345672870128,0.006617418530785113,3.2171472454932144e-06,1.2614328793629167e-05,0.0,0.0,3.934631346661031e-06,0.004524251829858159,0.0013565509546991312,0.0006854374227206612,0.0030395215245615868,0.007522633166312377
Cortex_4,0.0,0.0,0.0,0.046526756119439405,0.010979630813562046,0.0,0.0,0.0,0.0,2.151258688952194e-05,1.7738920376351147e-05,4.814403156533556e-05,0.021445047474155758,0.007632813553041815,2.3457428525030716e-05,0.0,0.00012203204346456701,0.0014400185310207074,1.131376196271183e-05,3.4741007217814527e-05,2.0815924360288023e-06,0.0,0.04005291865686851,0.0006851142686581571,0.00024063645353728438,0.0014779995156466374,0.00011617690076296071,0.008367841904543859
Cortex_5,0.0,0.0,0.0,0.0,0.037391213434892843,3.245721742507778e-05,0.0,1.7891744936498157e-05,0.0,9.533133018680355e-06,1.5072187352662495e-05,1.5557890546246653e-05,0.0005399305770597869,0.005891724754740404,0.009894537176074901,6.075608703702422e-06,0.002387573711471037,9.47193180527527e-06,0.0,9.032314855973148e-06,2.0884105685614198e-06,1.956526992944425e-05,7.2594581676333326e-06,0.00020676553734333522,9.765128231676433e-05,5.8861522475398454e-05,0.00023368885829060538,0.003459380676784325
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.5212350629503129,0.03342318224775477,0.042495296720888615,0.011412200843078014,0.00019703437821923104,0.00032310838870872765,0.00013038159023856099,5.250149971152062e-05,0.0004969653452437507,0.0005344368856846069,0.016863728055395284,0.014211096666096873,0.0001489023494750569,1.486376650632299e-05,8.153389090795028e-08,8.694375938173528e-05,0.00029426043058506177,0.0007590496021884865,0.06254428680150034,0.01772116254743878,0.0010956047909171898,0.06220825184417679,0.029121539073079725
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.06156056455257861,0.010235935780037946,0.00016472633169915113,1.0416964263033732e-06,9.72041703385486e-06,2.6121861695988617e-05,3.730361716710046e-06,1.3192331501510878e-05,2.6592061703014316e-05,0.0037069422470614195,0.00012686050391807222,0.008142877665748983,0.006113590699124507,7.102947468712963e-07,6.170292140529257e-05,0.002830739373164884,0.00011978569884105002,0.02251909902883851,0.006725225320372726,0.00016400033332622489,0.01965757325201739,0.006504959814100512
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05226308513885718,0.0023230864360786053,0.0004612720440566776,0.0007911732047629823,0.0009693103405960764,7.946169019284129e-05,0.0009936340541950753,0.0013542893270293173,0.0001114278428700078,0.0014507020331283322,3.4016482329336952e-09,4.105898915673411e-05,0.0,0.010639230718651155,0.009336659411384196,2.1394088016837046e-05,0.008439436605741368,0.006374119740367991,5.5164188140110996e-05,0.00677602885915041,0.00574939288127152
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037243708714110105,0.011849112132806714,0.00028815460027622217,0.011526664635311882,0.0,9.6584414988853e-05,0.00015819183921962307,1.6427510244056933e-05,0.0022627906262980215,0.0,1.4230392659197958e-05,0.0,8.773718348711391e-05,4.403778721007651e-05,0.0,0.0009007333456224809,0.00988607824769763,0.0,7.431010017171e-05,0.003272176857072573
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11564431317186175,0.03510806341780831,0.005632360974678009,1.515877929948884e-05,0.0002212178167734375,0.009355221225680414,0.00012474397393072217,0.004187507157931036,4.1215558041883296e-05,3.2542124702875285e-06,7.226440223417152e-05,0.0004429495245655068,1.8014963875879455e-05,2.1438571431125e-06,0.001379812044210892,0.01255314768346018,8.355567875436593e-05,5.787183426621204e-05,0.007350853367146388
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438518431201064,0.00799241773650843,7.26499771237502e-05,0.024687420494739445,0.019078648122682042,2.8295014241662973e-05,0.0005548115301092807,3.756329173535393e-05,3.615722832250869e-08,1.486631418856564e-06,0.00029307552800289863,8.092675697633428e-05,2.0718282030429688e-05,0.00035134394459667914,0.0006049964431157606,6.675084681262353e-05,6.390720871251897e-05,0.005828014172900327
Cortex_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028215249066707707,0.0001915305963550689,0.006199084750986332,6.438210159558265e-05,1.3313703900921665e-05,7.133560729267613e-05,1.4147313498241247e-05,0.0007888674135183344,0.004262090879385504,0.008565525507116326,2.4681371208883398e-05,1.5740848932446284e-06,0.0013097074100997211,0.015947455551412342,0.0022241799649454653,5.99095850096375e-05,0.0035760702005715648
Cortex_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04151780025399843,0.023221845965115978,0.00013245476630503224,8.016315113667882e-06,0.00012852050637153175,0.0025409652077016532,0.00020725139943895932,8.101750295199882e-05,3.877650741790299e-05,5.895241201713065e-05,0.009471539493338505,0.0013494474242432219,0.0009004399029560212,0.12236940126060306,0.016421734075099607,0.009244828560779569
Cortex_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05380885991613431,0.011409651179944733,3.110625201555173e-05,0.0009057703852183866,1.00200439806389e-05,0.00043794794453508106,0.000716037930221583,0.0003026466390220228,0.0004812471450672925,2.4364844648515626e-05,0.0008951661943719043,0.0015119970050360208,0.014593675165433972,3.405362531339063e-05,0.00579750006113886
Cortex_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06435523705824847,1.8937601716970163e-05,0.02562832742398145,1.453126630989417e-05,3.188953087373437e-07,4.450036148126666e-06,0.00044001821005308655,0.0002892236414756295,0.0,0.00020508331099335382,0.000315484672267361,1.368387529510075e-07,0.0002028261866414,0.005317349388331492
Cortex_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04627024530719481,0.02032182602299673,0.004160354869737112,3.930286468956068e-05,0.0,2.320847948390619e-06,5.101639060462794e-05,9.501669945848152e-05,0.007055168802211975,0.001923155647294476,9.126857376644392e-05,0.007051678763400146,0.004018821241692489
Cortex_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05907277584890705,0.0006632110759405874,5.2542180025483025e-06,6.211953834483195e-06,0.0001385669656004783,0.0002721765182520162,0.0,0.0008848526785833067,0.000369288706524713,4.143697749547869e-05,0.0006431665146230912,0.00534225171093193
Cortex_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03809800438875515,0.0019058884865390028,2.553905836850482e-05,3.2269520325382478e-06,2.190115699753107e-05,8.579710293604807e-06,0.0021572361695627513,0.0010095222481906678,0.006572669850205529,0.001995648126085067,0.004871899962052794
Cortex_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031197224960791525,0.010638114560748833,7.473256426389717e-05,0.0008845197604617019,0.0,0.0008720728894723963,0.009597516478775915,0.0007971062185048003,8.072901582156563e-05,0.002363566112466801
Cortex_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03384941223025056,0.0036096564655312665,0.0019219278823569533,0.0,0.00043128910675033514,0.013614354422617657,0.0005787397387495837,2.1726471762425112e-07,0.002607353279110588
Cortex_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028436319750106992,0.009243321202487935,2.8471735681198614e-05,0.005202638747735567,0.01206994138654195,0.00013011280536229724,2.7128094542502436e-05,0.0029771659267488902
Cortex_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323134600912262,0.0,0.003514335101471029,0.001791492818429908,2.9751395161908173e-05,0.00026705915346470193,0.0023625655568077527
Cortex_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9465547736896,0.09469508586841761,0.0013560236315583907,0.0007623283132716,7.43654711776785,0.614669238780593
Cortex_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3539175131490533,0.5912320979649252,0.1992803569041107,4.811657864733606,0.26739611541196395
Cortex_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.594216251744571,0.026145571364491867,0.07725041092651852,0.05253976142425764
Cortex_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09224021413445402,0.05296192262013187,0.020292888779775396
Cortex_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4632732559122989
