,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27
Cortex_1,0.0692182088062165,2.987328043700208,0.0213162483228318,0.05944127196123861,0.000475196683105925,0.0,0.0,0.0,0.0,0.0006965527389775478,0.0030994622102143467,0.0027359477938070052,0.0025275619854199624,0.002275555112132277,0.0,0.0,0.0,0.05533903813908439,4.1839260833673765e-06,7.649075269000278e-05,2.0750691899390398e-05,1.3588634409153694e-06,0.000419379997765625,0.026797670530457948,0.020774398000308884,0.015001574787529389,0.00568912306971465
Cortex_2,0.0,1.3567669489900647,0.0925603887247945,0.13421788532368714,0.03176538304641369,2.4985103588424314e-06,0.0,2.843702358881095e-07,0.0,0.0004376195550123786,0.0017754283071519338,0.0009837756925164666,0.013036669636930455,0.0008243763050414955,6.187329435268331e-05,0.00026944089808864416,0.0003170599631840808,0.01977605177382307,2.4653427468970834e-05,7.55440452377537e-05,5.204034897100876e-06,2.286634143571905e-07,0.1452259507011329,0.014546278287693818,0.008110096132382774,0.017267775538681987,0.0027836569518000166
Cortex_3,0.0,0.0,0.13967938103395586,0.0008740355698367665,0.007800574109089271,2.9427064843426653e-05,0.0,5.213290900687986e-06,0.0,0.0002119172295635913,0.0005597063783089088,0.00011222033254456584,6.307192594781187e-05,0.00013999296438959693,1.9118760148906086e-05,0.008369202159341893,0.011871972905408796,0.011714275731443081,0.0,3.784430528294588e-07,0.0,0.0,5.593934793068645e-05,0.004416229424612019,0.002040212643319363,0.00013587977362305566,0.0008601462233173043
Cortex_4,0.0,0.0,0.0,0.11816098628835446,0.023476952115295574,0.00011552778734658534,4.600158833440296e-05,3.233771887459331e-05,0.0,6.233740061027245e-05,7.072105561663915e-05,0.0001423079553905748,0.04602345986028796,0.011741708184972876,0.0001914628946201845,0.00015613712102851331,0.0008343958154258123,0.003570462820786733,1.5490466966281963e-05,1.9777721316403146e-05,2.617696673584664e-05,3.409218446513062e-05,0.07223237884382373,0.0004616581461058432,0.0005087661319090997,0.0076633340162915575,0.00035769936636954284
Cortex_5,0.0,0.0,0.0,0.0,0.059240510258428865,0.00035394369107538074,3.9083963401149037e-05,0.000552397294775093,1.6101610130615634e-07,2.1974404377927976e-05,4.818224758188699e-05,1.8201970965597008e-05,0.0005581810596475307,0.013438739272594764,0.037176967213107925,0.000248625307547097,0.008387364278655933,2.6491509129105433e-05,3.2184375918909724e-06,5.001763586025926e-06,1.0079757155408926e-05,0.00012650204575825077,7.502452995644451e-06,0.00021370062688773182,0.0003395737077960448,0.00010649674125552359,0.00030853621946233333
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.9595209851030175,0.08406709177274334,0.11957578265209788,0.01803327493958097,0.0005846866766769551,0.00015697292841991656,0.0005922340648379582,0.00013065792944890467,0.001068863827331477,0.0006260087948498891,0.028400450515124777,0.027856016311562527,0.00022782654704407295,2.136264379259803e-06,0.0,0.00028056300725119997,0.0011292505177496659,0.002239996764127615,0.06677801808761556,0.037884230824829064,0.0018735619006509483,0.14378741589619648
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.12996716850960202,0.03792252629733393,0.0002919371227627519,4.181293814444614e-05,2.046225644234028e-06,0.00023339856630749661,6.002637150635869e-05,3.953088606620354e-05,2.6309323847169708e-05,0.01237122371279118,0.00010075140188027476,0.013720999787816674,0.014728817129613804,2.5453981957799383e-06,0.00029974792708485366,0.0122281448888978,0.0008576639098257537,0.03874155899765891,0.01962306349360294,0.0004894256339191766,0.03728994011293431
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18333502415636999,0.009835147698399797,0.0013651680037853775,0.0006812311911648712,0.001309312939351318,0.00027656032217135553,0.003030057557189891,0.002578368901507372,0.0007704713689100822,0.0028248850128467866,5.1484585314637155e-05,0.00017212230876920799,0.0,0.03192235383137648,0.025352318129898174,4.225044134934136e-05,0.013523825797305239,0.013266496589191447,0.000194710761589481,0.014250225555007007
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10818897020690332,0.022162268894273522,0.00033169620473497087,0.022576314033460988,4.501837338466431e-07,0.0003183521709155772,0.0011643640177579411,0.00021018603380070736,0.008517963468951794,1.5594318840436922e-05,4.4781896013656226e-05,0.0,0.000117513938840645,0.00026581505613183326,0.0,0.0005501327397979507,0.004304030116512212,0.0,0.00021515099797397
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2287268795861384,0.06351341057536537,0.017864450051381396,1.3274758241468582e-05,0.0002147548359300116,0.035245637665508436,0.000855532376453253,0.008025347437665966,0.0002400733079960905,5.35149391441983e-06,2.7706190075879564e-10,0.0014531440225923663,0.00010966305432765508,0.0,0.00343953995664092,0.017635437379163777,0.00021216614264370714,0.0011507410194358785
