,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27
Cortex_1,0.017032385008860725,1.4537722402220536,0.057822243224389724,0.020143661032159598,0.0008267245656396753,0.0,0.0,0.0,0.0,8.476845288754822e-05,0.00010310817418712344,0.00014060658620588493,0.000850416542684136,0.00014207407610200155,0.00014323699870146501,0.0,6.93252513883625e-06,0.02421859465666025,8.123672159853906e-06,1.030711564739859e-07,5.0272637357313895e-05,0.0,0.0,0.00022451320811000001,0.00033671921755739373,0.004701109864323694,8.9597750047675e-05
Cortex_2,0.0,0.6762080361893761,0.054185606816602234,0.05650874340798745,0.020392025838743513,0.0,0.0,0.0,0.0,7.233077450932142e-06,5.6878800125507415e-05,3.720779571070242e-05,0.0042372541661732,7.325163026239212e-05,0.0,0.0,0.00026438419038944,0.004610909482436113,1.565663059466224e-05,2.7689340438679904e-05,3.670564770648829e-08,0.0,0.03764585352268551,0.00044954752244545,0.00019918208382332112,0.001267532242692045,0.00031727900371453926
Cortex_3,0.0,0.0,0.05791747125980032,0.0010150838419671498,0.005379315975199179,0.0,0.0,0.0,0.0,1.2805901447233477e-05,1.1276093284587462e-05,2.0526192380464867e-05,0.000292379932035248,4.37992242157849e-05,1.913070432616479e-06,0.001662488218309613,0.008684998400855494,0.008449693489905381,1.1457929455596355e-06,3.0603240938270834e-06,0.0,0.0,8.620520626815625e-05,0.00021830672953626425,0.00016354939394185432,0.00039873231667064446,6.573875240670833e-05
Cortex_4,0.0,0.0,0.0,0.04960132515268363,0.006570910695632477,3.685678685932143e-07,0.0,4.419946314871428e-06,0.0,0.0,2.539270452318699e-07,2.295729393404839e-05,0.01281958512106809,0.0031921539578857907,5.739965698532036e-05,4.167967212456965e-06,2.2466571363050732e-05,0.0009907505553460505,5.52713431594439e-07,2.7290477033053575e-06,3.9048014543134924e-07,0.0,0.01178793171637996,5.9844832191758035e-05,1.471973356663964e-05,0.0016187874882647474,0.00014786725670643872
Cortex_5,0.0,0.0,0.0,0.0,0.03969519906113376,3.5586540975982924e-05,5.338535607039506e-06,7.235621169401502e-05,0.0,0.0,0.0,0.0,0.00033994806267455,0.006021871772140132,0.006779315652997378,7.93176398401368e-05,0.002758647006226328,9.014636765746198e-05,0.0,0.0,3.992484661141049e-06,1.2363064594509508e-05,2.8314143138331944e-05,1.9474361402490133e-06,1.9987721019434025e-05,0.0,6.0205832899833335e-06
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.5495756571633236,0.04532115035364672,0.05765600547443096,0.009692781919319432,0.0005165478034259094,0.000161279529843837,0.0009376091759428453,3.4650120674494725e-05,0.0002674754899424765,0.00014119277389417235,0.01411609900903668,0.01746054011706285,0.00011922641885915945,9.2552429237001e-06,0.0,5.965432363078817e-06,0.00014626264821143153,0.0032946358788908626,0.02242112449364983,0.024277733256129384,1.0020443959035676e-06,0.08064755269666386
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0626364233942184,0.019024187915012574,0.0005259574920465514,5.886705006147639e-05,9.638515016045139e-06,0.00013831386609658143,2.5903780307914934e-06,1.2481098209269877e-05,1.3040612328849071e-05,0.003992280536084517,6.075471063758718e-05,0.005521109804047772,0.008013012788813213,8.424707382864044e-06,0.000130907599178856,0.004904073226793139,0.0007753192281242888,0.02585552554820888,0.010464301568317977,0.00017424202225886938,0.048232837388829435
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10577478750406472,0.004317876168565577,0.00014924755154338106,0.000357351975068269,0.0011827269239734063,0.00012179298881645821,0.0011887522213166726,0.0006927826690337604,0.0007519351828821008,0.0016834781897709507,0.0,2.345584221252707e-05,0.0001594760460070643,0.012854114350726838,0.010418646336581685,0.0002727930975779125,0.004883439939663008,0.005185360885043201,6.990651401636072e-05,0.012768749170699605
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038447239054353204,0.006316794196392218,0.0005771270419799062,0.01125796548114114,7.914262596386844e-08,5.061127207390731e-05,0.0002636166260321964,9.739072475315154e-05,0.004316162581143677,0.0,4.2922075351725e-06,0.0,9.095908145297847e-05,0.00024049300998569482,0.0,0.00013584876410276998,0.004559278868233161,2.5205250494762497e-06,0.00015764160041270998
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07647863354032478,0.027901405100411152,0.004486183076751825,0.0,7.280062041088843e-05,0.006260366425676312,0.0001944682955744274,0.0033188903435053736,7.81145610125e-07,1.3360390702083481e-05,1.6201369622386903e-06,0.00022577806719376752,6.8991623795604605e-06,0.0,0.00040462024483644757,0.002696109265236095,0.0,6.396392875882856e-05
