,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27
Cortex_1,0.0522602282556425,3.0567604182556214,0.027055485404690844,0.10578475469872264,0.0008797096113459896,0.0,0.0,3.1682500515928575e-05,0.0,0.001008011989317975,0.0031258235542146375,0.0019505717601574814,0.011482514828958078,0.004505679449822149,0.00011950649786740501,5.09960009367e-06,0.0,0.07949947238138444,0.0001200873604005875,0.0002548749457736759,4.63969479116872e-05,1.36311730155e-05,0.0021294944792487,0.04318557868092702,0.007194212876032444,0.04877958458494344,0.0071828311448598504
Cortex_2,0.0,1.233759121870588,0.11902663894148617,0.19269521194622324,0.036924038898364896,6.0666168186183335e-06,0.0,2.8616189714133096e-07,0.0,0.0005138777071148727,0.0017666779034372644,0.0008549125859145673,0.015592159312544755,0.001874083155937187,3.75511657087675e-07,1.87503916095e-05,6.575758258501667e-06,0.014366457870092475,4.64937218193066e-05,0.00012892425192405647,5.766166753660105e-05,1.1186025893458975e-05,0.04396819141740593,0.021153052552737066,0.003258812296160695,0.013085707239293873,0.007826034443122083
Cortex_3,0.0,0.0,0.0730394955064232,0.001302011356658252,0.017334853203433472,5.427041772539166e-06,5.141712824331018e-06,1.4081190567507737e-05,0.0,0.00018888981580796703,0.0008906014652887181,9.804582297137121e-05,0.0003222295600972321,0.0004824831912366309,0.00014457597040641416,0.005753549364692525,0.010709848130297232,0.015504143752038986,0.0,1.4429330896611112e-05,9.855373348356741e-06,7.363845958398077e-06,5.167348854229033e-05,0.006315847816877207,0.00067217026343113,0.0024559380087997755,0.002645450196092917
Cortex_4,0.0,0.0,0.0,0.12711943899864342,0.02296871383248771,0.0,0.0,0.0,0.0,6.167142656726531e-06,0.00011041834886617243,0.0001344130579530817,0.05405995428423216,0.01823577034848168,8.830083929102072e-05,8.832105725429369e-06,0.00013555633478216851,0.005017562009354255,1.2048136568409892e-05,5.149149076476276e-06,8.469405820334082e-06,0.0,0.05394092512080965,0.0010386837069844231,0.00029085075354297243,0.01254074489333488,0.0006593564176000644
Cortex_5,0.0,0.0,0.0,0.0,0.07842914387621136,0.00010017098509062192,0.0,8.6649970201463e-05,0.0,0.00011264107047242787,0.0003621672651854394,8.370565773965256e-05,0.0017079459944158019,0.020987794119514663,0.015084997795832642,0.0002871358600505853,0.011274949894936626,0.00023322114981901617,6.234697947446702e-06,1.4615849000551312e-06,6.627247066604629e-06,2.0660138359172127e-05,0.0008246266534368007,0.0017477160468244166,0.0005501775560243729,0.000217306602295868,0.0015689722964302962
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.9232018687892197,0.10472443920780326,0.07694254147366114,0.025219752885575212,0.00034863124601958905,0.0004160275804716958,0.00041110949956371114,0.00010981332055166502,0.0005864377593654172,0.0013251689903453349,0.02524003507922135,0.022002297452340135,0.0008761727295828786,3.692776557251338e-05,0.0,8.304460850720354e-05,0.0005699701575645857,0.0017593101964905392,0.07498526769686027,0.025498049279177766,0.0003749247777250225,0.12847221510495518
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.1196180718396451,0.04023955393726184,0.0008548434403542558,2.9961136754812166e-05,5.6191964882636546e-06,4.504424873998684e-05,8.897812777932917e-08,0.0,3.275936760473944e-05,0.006526536638533494,8.87732499422529e-05,0.011798710903250614,0.012924075056216868,2.1660215808855994e-05,3.510703280892154e-05,0.01217255044628971,0.0004917397862492826,0.046395471330350144,0.01193906291244174,0.0003625118031204472,0.057835251610489954
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11811064665798054,0.007394299796113752,0.0001690251190878009,0.0002546548530162299,0.0011931614421379097,3.269052129439744e-05,0.0007433197660675871,0.0014600459008476583,0.0005599280434761976,0.00080706488844703,2.7051672930605013e-05,5.100617173476511e-05,0.0,0.021524975364947845,0.020546675435892926,0.0004502870242504249,0.010728432830557006,0.008701763289381449,0.00025419753962653747,0.01739735884840068
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07788293235281724,0.023893956334313553,0.00034134923151493256,0.021026427151233387,1.08849999378375e-06,0.00012138472623206273,0.0019396993537875026,6.846658392274222e-05,0.007088647553049422,1.2232642760723846e-05,1.042921867338e-05,0.0,0.00019310131940323137,0.00026530479766959987,0.0,0.003528950815501715,0.015868805801939122,0.0,0.00213754436485514
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19981961123810724,0.056944957152931894,0.01608185311443096,7.770714208683213e-05,0.00025685094547205523,0.018127015829650303,0.0002723475387418497,0.0063206414555521265,0.00013525760767661263,1.6146279092155238e-06,0.00022741730046098841,0.00021972228914588014,6.73889505733387e-06,0.00020395557454439589,0.004928249990611442,0.02534161196748979,0.00034989430821737177,0.0029717569367973926
