,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27
Cortex_1,5.3077001211932e-06,2.2620986137742785,0.03584489222391564,0.02523324633148962,0.0008342304403059664,0.0,0.0,0.0,0.0,0.00010276875192565358,0.0007793119118139145,0.0006094855049762229,0.010387768107259332,0.0009247218003665009,0.00038412799185607,0.0,0.0,0.0424385346227896,0.0,7.723447278193334e-05,0.0,0.0,0.0,0.003324211065621075,0.0001819647309559918,0.002096658405769975,0.00175633102480785
Cortex_2,0.0,1.2202408512626701,0.11531548556190405,0.09056820338836283,0.037153169431118425,0.0,4.199268382594537e-05,0.0,0.0,5.109642751491667e-06,0.000977915114742874,0.0007420759968235137,0.007352698313594193,0.001069068535930591,0.0003234304954843236,3.685733436971833e-09,0.0006309729738253125,0.009963818253085396,5.082743127169546e-06,9.841639691301224e-05,1.5935369851324074e-06,8.113269592658974e-06,0.011552000065137234,0.0047598397430815296,0.0007864339197531858,0.007092995370758241,0.0008143866707683578
Cortex_3,0.0,0.0,0.11016521439397427,0.001388295246479374,0.006354896640818649,2.3850082167575e-06,1.8223856319241666e-05,6.924054327138926e-07,0.0,2.203622127591252e-05,9.943117555888212e-05,5.240246357745385e-05,0.000259222910657396,0.0003866735093873074,0.0001409274600282121,0.00616271702194983,0.020713713317285228,0.011464873179937763,5.420143376492448e-06,5.305134200844444e-06,0.0,0.0,0.0,0.002011224147074485,0.0005899651178508629,0.0002675056649879721,0.0015179076099561064
Cortex_4,0.0,0.0,0.0,0.08870536782917568,0.009967815813449209,0.0,0.0,0.0,0.0,0.0,6.098102878533031e-06,2.3219300467351685e-05,0.027747698754030995,0.008216196405931329,9.013343036973072e-05,3.8702878880157294e-07,1.674213583880464e-05,0.0010175455452100662,3.73581224571176e-06,4.57064392509296e-05,2.684087366870635e-06,3.6535713941423075e-09,0.04116016127072132,0.0002033345970175959,0.000283089428100827,0.0030452654133625817,0.0001515985765893357
Cortex_5,0.0,0.0,0.0,0.0,0.08150824495287397,5.342427822243333e-06,6.063739422599599e-06,6.251368900516122e-05,2.417496095101e-05,0.0,5.957465830150611e-05,1.651286273663995e-05,0.0007083767761364796,0.01632050622914429,0.0222931960260247,9.733684340093284e-05,0.004421595842694167,0.0001585931584760961,9.626656114234156e-08,9.26226912157743e-06,0.0,2.7017017874471056e-06,0.0,0.0002497478133389218,6.694873848623837e-05,0.00013612601146127657,0.0007226907825662852
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.823051600616722,0.0617029490910942,0.08233437000474789,0.02376465703390572,2.8107579107328572e-05,3.5809708016642116e-05,0.0004306892759483765,0.0,0.00021278684222606238,0.00017084529841667688,0.03693970708309637,0.02286992677016364,8.108595079669527e-05,2.562427770982301e-05,0.0,0.0001953135563162384,0.0002966174206436933,0.002565595716107153,0.049337288847554686,0.031213075036665306,0.0022034849365303046,0.10262806788820697
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.08723873585291723,0.029348827599049603,0.0008972427170122644,2.765971261656508e-05,1.61880213909165e-05,0.000466466875961144,2.8092496799294914e-05,1.6149704227018013e-05,1.5406555950015355e-05,0.005623121711731622,5.923428509251249e-06,0.008918240584748785,0.009352698561651013,2.7776957312545875e-05,0.0001483355687875257,0.0070737287211522495,0.0011699034606035602,0.03617750976376674,0.01414595358194611,0.0008765353481823435,0.05230736636380315
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13920885084845874,0.006375891090292407,0.00013062768245422992,0.0004084776783031286,0.00148153981057297,3.393646905383911e-05,0.000843797965880888,0.0002197328657053209,0.00043175635187302306,0.0009464020781651618,1.5773681717781055e-05,0.00014451008262231574,1.2665609800489299e-05,0.023303848976259072,0.020190028748503785,0.00024180712989618213,0.009835978297511722,0.012229375060307,0.0004384874124525572,0.01644154526064815
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05127302888742585,0.009265955868563032,0.0002599649354261246,0.020167943797307106,1.1323630548690261e-06,0.00038652598867449734,0.000292062421537191,0.0002284807698660498,0.009614191479686224,1.2722953397314615e-05,1.4776996431464687e-05,0.0,1.4067853365101606e-05,0.00033378899364519164,0.0,0.00039463761899013946,0.004627602620124929,0.0,0.0006407952838344401
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16959023071445692,0.04771986939543863,0.011978687875941543,1.689727728911607e-06,0.0003210673069133901,0.016402228811455585,1.4337821214991429e-05,0.0034563423689652323,0.00013214672333066962,4.466498055609247e-05,2.7172790298987954e-05,1.5983572244034316e-05,1.0421207614048433e-05,0.0,0.002412600101206573,0.006031720854112973,0.00015297837077403751,0.001825100334826843
