,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27
Cortex_1,0.0772171833316405,3.4551773237338366,0.08422043794210803,0.058177038561083284,7.624903016928818e-05,0.0,0.0,0.0,0.0,0.00066618238083395,0.0009439150523453556,0.002570851130818756,0.009749206073450234,0.002597519907728809,0.0,0.0,0.0,0.06305315997829461,6.927015874679688e-06,0.0008388227073526,4.3724082527458224e-08,2.2127230365115384e-05,5.25090001701755e-07,0.023570558945729302,0.018356796538355036,0.022961331340166376,0.0186620410534033
Cortex_2,0.0,1.6624869329770817,0.1688311885369934,0.14857983358471466,0.03275846797312682,0.0,0.0,0.0,0.0,0.0003438511889076524,0.001045457938054057,0.001037398306357992,0.0057568026990298645,0.001253984186575131,3.262150790893155e-05,0.0,0.001322051839920136,0.014057221178276905,2.7152839966236855e-05,0.00036124263000500157,1.2511795630500395e-05,1.0898845712057052e-05,0.007451620469652183,0.013544931158373472,0.007553072654598324,0.008869279348970407,0.0059582521985947
Cortex_3,0.0,0.0,0.1393608518383432,0.0020856933185631216,0.006924114101631746,0.0,9.338293754505324e-05,1.2007975740180357e-05,0.0,0.00026058491242988654,0.0008590513125747535,0.00017684571408020427,0.0003896655548776022,0.0002357776493973927,7.848491918830661e-05,0.010937087639608146,0.004708109702674281,0.016071248467409305,0.0,2.606434740031204e-05,0.0,7.28025957076314e-06,0.0001184425931578878,0.0064929031892308154,0.0029721297817979476,0.0007623266454230478,0.002736898754637435
Cortex_4,0.0,0.0,0.0,0.12913574765640629,0.018121278967211146,8.551285905657143e-07,9.025972094460318e-06,5.866745839609184e-06,0.0,1.7461020081322958e-05,5.436617509652776e-05,5.165129663742652e-05,0.042537054457413966,0.008949543243429725,1.9278643646560212e-08,8.796515234539982e-05,0.0009481029378947841,0.001221567707018423,6.653719004593172e-06,3.670904169484416e-05,0.0,9.02289263276482e-06,0.07263974296727163,0.0005011209887178196,0.0004274618755246101,0.00651446207153735,0.0015586412815277212
Cortex_5,0.0,0.0,0.0,0.0,0.0751936594378519,3.938505230654634e-05,0.0,0.00012821545046839836,0.0,2.1294821318218256e-05,1.9507028169958253e-05,2.504429393678856e-05,0.0012381923949146784,0.013181010192684311,0.022085060179020774,0.0007399687688643967,0.009883852809839343,0.00010792879315101663,0.0,4.671166306937176e-06,3.3215663189577203e-06,0.00029717235425205966,0.00033438055672579443,0.00032892640379294683,0.00040354636570485086,8.070059997243469e-05,0.0010578462669299108
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.8294781541593333,0.06857691702349038,0.08592924261831544,0.021101974703946983,1.0276728582017507e-06,0.0,0.0003047845878816818,7.218708838649875e-05,7.612879376921305e-05,9.290336991995017e-05,0.031106416121665995,0.018500755738225044,8.127077839382054e-05,2.5351580109145e-05,0.0,0.0001619391786268711,0.0009944565440080488,0.002873152944335179,0.08518093706199589,0.03570257220815451,0.0033435168253554276,0.11003861237395403
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.10741261101094966,0.021247224097377546,0.00016813332803491563,0.0,1.6956792037663708e-05,3.8724689653058576e-05,3.609977112735795e-05,5.692222152396528e-06,1.1175833707155556e-06,0.006052913188380159,2.0056676193183118e-05,0.009975312990278805,0.014574523787363498,2.4834506252829414e-07,5.074334136806677e-05,0.0029806412328911625,0.0006454380301168655,0.021196150481455657,0.010248026383465222,0.0008459303439866694,0.025318818494065705
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1683676785125845,0.0046687204640209895,5.893626539021859e-05,0.00012957727294595403,0.001043627440019247,1.0323642631584736e-05,0.0002847115986858632,0.00036406817448629244,0.001650065934620375,0.0015711012398026147,0.0,4.2553142724039385e-05,0.0,0.017112009786866396,0.00988357386436257,0.00011610342354271827,0.007235590157382608,0.007222001070280383,0.0009249884397178696,0.009503509382829484
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08145631693690256,0.021884838022940986,0.00015280897567517582,0.023687818211858756,0.0,9.320079925600838e-06,0.00010625240694906548,0.0001996678768377755,0.006542009383625976,0.0,1.0949223863575e-06,0.0,4.650488632951906e-05,3.849010318285385e-05,0.0,3.658852874650549e-05,0.0037957463690306615,3.911949875146101e-09,5.3382690138268045e-05
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22288856149439326,0.0743275514478334,0.01667917026992874,6.319107342278571e-06,0.0005663679989610199,0.012203309813717334,0.0005668870866550019,0.006554209152474975,0.0001687890910434426,2.465494649988295e-05,0.0001669474454700534,9.008136622735936e-05,2.5037646532386718e-05,4.1622144635764285e-05,0.003079846074464327,0.009576674429278348,0.000675800519112659,0.0003119014270071357
