,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27
Cortex_1,0.04063483687686175,1.252863078176935,0.025866918077846385,0.04876530995236393,0.0016598760238226433,0.0,0.0,0.0,0.0,0.0007073887397993928,0.00045582629264586977,0.0015811005171189026,0.0011018282803411015,0.0004804745346663359,0.0,2.50413751928125e-05,2.780518821054989e-06,0.02463326498269772,2.494765567461719e-06,0.00016549325258689016,0.0002505234777684969,0.0,0.0,0.018985370924277226,0.00621067410919587,0.007462715006300332,6.22321797436545e-05
Cortex_2,0.0,0.6157534927673495,0.06760689874323665,0.06983485803983577,0.01298897790771081,0.0,0.0,0.0,0.0,0.0001881796963848108,0.0007803108104641248,0.0008044894448597398,0.005174589468948139,0.0006658222906226866,1.534077856035e-06,1.0384000218740007e-05,7.164941477336667e-06,0.010707204584449858,6.768623106149401e-06,0.00013346491164231236,0.00010068633786542785,0.0,0.023780179212830422,0.010277293404659897,0.003859134149698049,0.004680258775283721,0.002089602012997444
Cortex_3,0.0,0.0,0.05493193203147194,0.00046040343681401965,0.0030811004566202826,0.0,0.0,0.0,0.0,0.00014735907353464903,0.00013257187626347246,4.146972207680716e-05,0.0001368294164786247,5.352105549447964e-05,0.0,0.004648999596630831,0.004467766798023689,0.009040724007421971,2.029752674085677e-06,1.2407314594988426e-06,1.1880734265641056e-05,0.0,4.7967229392040414e-05,0.004552468300993598,0.001083877018813532,0.0003885418150299292,0.0019085082651196916
Cortex_4,0.0,0.0,0.0,0.04172349862619669,0.005719889563823051,1.1252570922285715e-06,0.0,2.771836636606888e-06,0.0,1.690415061899796e-05,4.2898186113898356e-05,3.189531783153122e-05,0.01783154650771673,0.010220686800647168,2.5377097825540027e-06,1.0092393105359019e-08,0.00010022618132892446,0.002071634881346002,0.0,1.281540678219324e-05,1.3814911337875766e-05,5.5525194318243296e-06,0.03339689734245809,0.0003900404003419399,0.00024078914411721134,0.00199289287436536,0.0006101127530980322
Cortex_5,0.0,0.0,0.0,0.0,0.024531210720307537,2.329439880865665e-05,9.448040791426834e-07,9.167857081495631e-05,0.0,1.7413352818182406e-05,0.0001759354170845909,5.2155214031896296e-05,0.0004824666305428279,0.005173010707814114,0.007920714145563676,2.9873575269304588e-05,0.0024453926454914357,2.5507861296296238e-05,0.0,8.765310028331327e-06,1.2136338219034687e-05,3.9702671038142025e-05,4.5100695893375e-05,0.0006931201853707915,0.00017093272758783348,9.419032187451937e-05,0.00019668888457226107
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.3868574944900412,0.02018584944159512,0.0398306807680722,0.010820952809826916,2.4241405832216747e-05,1.6594655519419488e-05,0.00017149544327790903,6.796187335565625e-07,0.000223171783963892,0.00022017263119396863,0.014325567478229585,0.005697201265049195,0.00022189928438584274,1.0676332646397353e-05,0.0,8.912990406315572e-05,0.00021254869464950194,0.0011814574057521666,0.0458165788607793,0.01382065735280073,0.0002261635930608451,0.05579471499906622
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0518193955670795,0.00946352490253858,0.00026312947968525486,6.820674383244048e-07,2.076489143755307e-06,0.00020799251099515547,4.0721093973324897e-07,3.5000983287018875e-05,9.20635981214611e-06,0.0027226580718292593,7.24331657693236e-06,0.0070903628739796346,0.0058998136906175305,0.0,6.9542708656073e-05,0.0025675891511546113,0.0004772503350159831,0.018003944437728046,0.006871281059497772,0.00020126629958541355,0.01674480660746118
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05662346249857018,0.006876990649124043,0.00017338494542644138,0.00010961266817634378,0.0005915000679561704,9.428468276529822e-06,0.00048020693348428727,0.0007382275909320418,0.00045495221468481,0.0009574287729150798,0.0,4.9223298948519564e-05,0.0,0.012523379342565562,0.008643212435672289,0.00016242740667036606,0.008572870717334308,0.006853831875116909,0.0001011898306079,0.008039878036089071
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03003750271326988,0.008513106451298203,0.00016087668780726365,0.010023728292314056,0.0,8.516648991694263e-05,0.00024723991169124947,5.568428771382958e-06,0.004091883454272136,0.0,0.0,0.0,0.00010872442272910857,3.636209518643923e-05,0.0,2.9407274996627498e-05,0.0024654545710366786,0.0,0.0
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451464820375772,0.024309531606186135,0.0064681060147889794,8.675828146769973e-07,0.00015429034076776382,0.006662882203823972,0.000161256572468147,0.0053285055693919475,9.908569327435264e-06,1.4313280709236608e-06,3.639485552347224e-05,0.00017821232248078488,5.841784819984513e-06,7.132732337465447e-07,0.001393258774611123,0.01178482489250823,1.861108060404493e-06,2.6005178889521427e-05
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06892793690942682,0.007078680235079691,0.00010288470881741851,0.021473544903525862,0.01687197473457606,1.1762105329981889e-05,0.0003517994181316253,8.434103100482398e-06,2.1035781401222658e-06,5.2648753465136096e-05,9.132602148764987e-05,7.839016287920567e-06,0.0,5.301384355149462e-05,0.00047853553380372343,0.00027578420815910156,1.1216937309653125e-05
Cortex_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253299218925233,0.0005316545999430549,0.004675178702866346,0.00011333410944373932,2.144475547877601e-05,2.4809364485278015e-05,1.1463841424767959e-05,0.0007990274052459813,0.004565039435221679,0.00549916373062768,8.31855617485397e-05,0.0,0.0013222602900174326,0.013302006553156262,0.0020357333020027545,2.8185687066675e-05
Cortex_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033953486512542,0.023985785979137655,6.053312631592813e-06,8.005625204532187e-06,2.6461686677025757e-05,0.0018786882819157526,5.077638617031984e-05,6.888750454382478e-05,1.9247746261026623e-06,4.811529043567357e-06,0.005808364943196028,0.0009152127383382739,0.000566443404193149,0.08590571728428309,0.0037974116468688602
Cortex_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04213196253937265,0.006224270397241942,9.515162780759769e-06,0.0015025496770681883,1.258894231935096e-07,0.00023815525362439767,0.0010935480017184422,0.0003524752693601992,0.00018404160811129436,0.00032345255635846093,0.0022330043700232952,0.002281684127460291,0.012608826957611032,0.00013992905916992813
Cortex_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033037205936807104,4.1314813825010375e-06,0.01850621230684716,0.0,0.0,5.023555584355278e-06,0.0004764649438603831,0.0001048436065544284,0.0,5.86037870107125e-06,0.00011572241425596918,0.0,0.000135844504984555
Cortex_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032990632203644836,0.012789263083224763,0.003860505074467212,1.6796556078922404e-05,0.0,2.3960500216130826e-05,7.643046716768774e-05,0.00013027240251943165,0.004549355784122024,0.0027031057274693,1.935116757323364e-05,0.005158312017582739
Cortex_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412576493345588,0.0002577466607146422,0.0,2.010045864153472e-06,0.00013782650487042603,0.00019277230886942712,1.938304990289175e-06,0.0003382063711569518,0.000276407540817963,0.0,0.0005404254914537825
