,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27
Cortex_1,0.01420906678363565,1.3132405244759615,0.018273903988378717,0.010955147437961955,0.0008016001865658791,0.0,0.0,0.0,0.0,5.613442159203928e-05,0.00047770283774132183,0.0006878335306400915,0.0028194776450149624,0.0016052966438873588,0.0,0.0,0.0,0.03099591446837805,1.6079718598403905e-05,0.0003048821950212861,7.95964730097374e-06,5.518307681576029e-07,0.0007001128003594126,0.018266281478102952,0.012485917120347493,0.01770449176340215,0.00274003539692555
Cortex_2,0.0,0.6252360795377111,0.05609802018986611,0.06739129370632277,0.009930786880378352,0.0,0.0,0.0,0.0,2.3559150891386906e-05,0.00016791757255595988,0.00011556516017247918,0.004577897457382136,0.0010476341527051777,0.0,0.0,0.00020559744731372126,0.008529215873820727,4.3933153161645036e-05,1.0183827069138013e-05,3.3094584742444446e-06,3.0164135237916667e-06,0.030566478270467712,0.003517145956924627,0.0036597594154176368,0.0047704972621625055,0.0012713538535819976
Cortex_3,0.0,0.0,0.06795409689374338,1.428046190420882e-05,0.00329275797807109,0.0,0.0,0.0,0.0,8.7042714897375e-06,1.776933879919279e-05,9.79420456638314e-06,2.2194712454866507e-05,2.248841476622636e-05,0.0,0.004700571083051378,0.008723071724130543,0.0066810123257927964,0.0,1.9141781969530094e-06,0.0,0.0,9.585417016448124e-05,0.000295288708796208,0.0003189196561013294,0.00044291353283733124,0.00037383192375272913
Cortex_4,0.0,0.0,0.0,0.04002855518507702,0.006152983871804132,0.0,0.0,0.0,0.0,0.0,6.682835061967857e-06,2.75614000396905e-06,0.013063853505214888,0.0062425600870285826,0.0,0.0,3.1255731287923756e-05,0.000663404586891988,0.0,3.0250117221711026e-06,0.0,0.0,0.007500248603049088,0.00010647922108018386,0.00011428224196764659,0.004241215997219164,6.28449987354e-05
Cortex_5,0.0,0.0,0.0,0.0,0.020493111093836773,3.337936141178889e-06,0.0,2.1916918518835513e-05,0.0,1.761785954981627e-05,1.2485780745109376e-06,9.832062910398663e-06,0.00014126507803732515,0.00290498860813374,0.007082265231799846,5.366795309353369e-05,0.0017961009488411605,5.882490576379181e-05,0.0,3.8714198227453704e-07,3.840202102035031e-06,1.4174571482259444e-05,0.00022699805569775138,0.00011792821843906873,6.376873927788503e-05,8.594222921540879e-06,1.4007304950305557e-05
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.31881009935402177,0.03083023669518847,0.043379807093998766,0.011465566019610305,2.918853424489464e-05,1.7593624761502717e-07,1.6671534696280833e-05,0.0,5.5872500524856255e-06,0.0,0.008947470999335624,0.0156506268661324,0.00013523003272026982,0.0,0.0,0.0,0.00031300660368390566,0.0005610793591514484,0.022689663275708642,0.009352965223380102,0.0010825769418332186,0.03158621717173748
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.04314705551508468,0.01308456109704108,6.869111287717778e-06,0.0,1.2937673293183454e-07,5.193530501788542e-06,0.0,0.0,0.0,0.002822687728073139,0.0,0.004575225211141805,0.005022062266857032,0.0,0.0,0.004168412322475838,0.00010637439143578822,0.013620356163344095,0.0036008648499665638,6.226375656600122e-05,0.005860788012829356
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04455096190333458,0.0036573029106161123,8.661071471198352e-05,2.7502176331088587e-05,0.00032010278366135256,0.0,5.373099748151538e-05,6.800926901543443e-05,1.4606025857563114e-05,0.0005433578667639981,0.0,8.835083097531127e-05,0.0,0.0076973368794689785,0.007808013267627286,0.0,0.0019319885931200294,0.001307530969765119,5.952879713991629e-05,0.0011076378475086857
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03344160510928089,0.00830692505710231,2.000583762566874e-05,0.007547200855460631,0.0,3.69678522254439e-05,0.0001076075997818279,0.0,0.004709927448259865,0.0,0.0,0.0,0.00012451824667449637,5.256423229673077e-07,0.0,3.934249980375125e-05,0.007218867956118609,2.42962505581e-06,0.0
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09641273192502572,0.03050906205783602,0.0037855567804522335,0.0,6.791571597350028e-05,0.009981930791641959,0.0,0.004140127916904565,3.4702060984671706e-06,0.0,8.904120766110318e-06,1.680554100123869e-05,0.0,0.0,0.0002714346557500629,0.012748385435103751,1.3597767974715178e-05,4.3885715837989285e-05
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06403206966129718,0.007071880211264873,7.579125823364805e-05,0.020308209052035273,0.012279153517660391,0.0,0.00016289562652600757,9.302002332571514e-06,7.935429948702149e-07,4.072011773529699e-05,0.00011857103006857663,2.7351923283545676e-07,2.4278438104359375e-06,6.104647877691434e-05,0.000624287801888215,1.486498433678047e-05,0.00026604051890899064
Cortex_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019199969764927747,0.000444458587244734,0.005189586087822223,1.4940852224752083e-06,0.0,5.583941501412294e-05,2.3091025725120194e-07,0.0003522643696456381,0.0024762328347652856,0.005032712359897765,9.061857146008893e-06,0.0,0.0008113879158434139,0.022137194902242873,0.0036866702844020696,0.0
Cortex_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028642336138027486,0.014067017938483885,0.0,2.550921863075e-07,1.584786394914375e-06,0.0009756633202470182,3.343824013501882e-05,5.697743321114051e-05,0.0,0.0,0.008908967734628674,0.0008344060371660007,0.000890592431112458,0.10301871354434648,0.009000682163720568
Cortex_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04566611153798791,0.007142191269828786,0.0,0.0013164657281295898,4.487631031224519e-06,6.97503059003121e-05,0.0005269950667416776,0.00028752086978556127,2.9939736259838994e-05,0.0001616349822484131,0.003049941903637448,0.005549711542084654,0.012379494754738339,7.179562453529375e-05
Cortex_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048132944188264276,0.0,0.019543573284146954,4.890940577367342e-06,0.0,0.0,1.0941405564007937e-05,7.842345683674486e-06,0.0,0.0,0.000612930028405836,2.6016499759849997e-06,0.0
Cortex_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02500438258096624,0.014817350822409203,0.0028361326587095386,7.858832941565135e-06,0.0,0.0,1.3216209097565143e-05,9.7017626103475e-06,0.0003383624325739275,8.310311732131375e-05,1.710087526589625e-05,0.0003850739529298125
Cortex_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04499242256723246,0.0004621445866633483,0.0,0.0,9.480573011917701e-06,0.00013989380291202998,0.0,2.7186312945559376e-05,0.00022040619384284626,0.0,2.8326550136626e-07
Cortex_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026616031124296165,0.0009366596656570634,1.653237585775692e-07,0.0,1.5548559902227884e-05,0.0,8.515831046462683e-05,0.0003271618390179009,0.0018006852115706512,0.0002946662039267211
Cortex_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243623932845472,0.013031413676934556,1.1870522624517717e-05,0.004931045484819726,2.207796861997125e-10,0.0018006786656193945,0.00770037932351886,8.970258112305311e-06,0.00014955076122902188
Cortex_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04050810887915773,0.008867388201998568,0.003952265831369241,0.0,0.0014076983527538502,0.005457727137495351,9.608612003475346e-05,0.0
Cortex_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03257315321420798,0.009646465446037958,0.0,5.932597236500764e-05,0.0007787870615276984,0.0,0.0
Cortex_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03849092404596555,1.6754134916341346e-05,0.0005831842594487056,0.000885249559294844,0.0,5.298239574139643e-05
Cortex_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.126522276249075,0.13027976458025198,0.008896765517306428,0.00048401381081929375,5.173755624477742
Cortex_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1312653667304053,0.6015366074602152,0.11216514226643576,3.392001969082219
Cortex_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516721093792148,0.04650804239544358,0.2928045096465399
Cortex_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05451905163311997,0.06519020328347831
