,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.01472090691443385,1.5800477942589015,0.017023768211960857,0.022601741766365296,0.0006238460492669277,0.0,0.0,0.0,0.0,0.00017618529058235354,0.0009119950634492921,0.00047242355381419375,0.002493299573735225,0.0009365827146845248,2.7019422421402504e-05,6.915862445565683e-06,0.0,0.03689479455605669,5.3980752014125635e-05,1.9310139274844444e-05,1.3060398550300704e-07,9.862776725919407e-06,0.006567934848135337,0.012302556609764304,0.0053333596795173644,0.0029631387213607686,0.00747307251486795,0.06339483777347274
Cortex_2,0.0,0.8700675937290758,0.06039733723738969,0.07270785900489919,0.029226448749200638,0.0,0.0,0.0,0.0,8.23568773609744e-05,0.0008041248386505772,0.0002405150242082838,0.0058557355581733556,0.0007156505364173275,0.00022458367742548795,8.708282194901705e-07,0.00022470874688830533,0.011356301706606061,2.7425603432124397e-05,2.4149692565567035e-05,1.1451257452992077e-05,1.5120935545496757e-06,0.010382588708683159,0.007884201923689325,0.0032030577268010465,0.004295751722716301,0.0052229545660580174,0.09862981385438409
Cortex_3,0.0,0.0,0.06551262027676902,0.0015959011414180698,0.008428340354149931,1.256762516277375e-07,0.0,3.230505908071429e-07,0.0,4.536903026876416e-05,0.00017077776847146192,3.7561821750124525e-05,0.00022654648467864162,0.00020868446587138088,0.0002523701734389742,0.003327643222089294,0.00872897380956081,0.006340122367316316,4.421420437179427e-07,3.3195369745179164e-09,0.0,2.6779023009554486e-06,0.0,0.0010608848662713476,0.0005843553964413744,0.0001781617742285576,0.0016578088155867416,0.006510399974384645
Cortex_4,0.0,0.0,0.0,0.05759548423835949,0.012858015573834532,0.0,0.0,3.42046493876857e-06,0.0,6.485958832000666e-06,7.368448305564306e-05,4.655717539018515e-05,0.024570525643102154,0.003528383016754212,1.5018072297020383e-05,1.9097568388863787e-05,5.616977737304799e-05,0.0010034353887834985,1.2804091842344002e-05,5.668146536144808e-05,5.469414703376886e-06,4.353020663224725e-06,0.032988527758350726,0.0007123968248767442,0.0004446672849295466,0.002660671644815214,0.00044483659543662144,0.008667118050917452
Cortex_5,0.0,0.0,0.0,0.0,0.042216794406591186,2.400015627143877e-06,2.201155324161604e-06,3.4035629987088296e-05,0.0,1.2903993939246219e-05,8.007027270791696e-05,3.794490991367868e-05,0.00014186908421460462,0.006482003922227014,0.015665692396705008,0.00013066215275720175,0.003457625768469942,6.456268855392655e-05,3.0696314399151823e-06,4.097237611005401e-06,3.974875453507061e-06,1.9042266064629592e-05,0.00010975397364947776,0.000410720511923139,0.00021643290469065398,2.460167558643857e-05,0.0003126433926720628,0.00446554642935411
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.4487305327455466,0.03687366312137592,0.05880536142295692,0.012569206207450456,3.638762742963959e-05,3.692028592467898e-05,8.924480819606011e-05,3.876843766192813e-06,9.169359310960855e-05,0.0001827954071687516,0.01364457245588647,0.011421127220975465,0.0002093812146373452,8.432757414169555e-05,0.0,0.00046555208679429293,0.00039138154059233473,0.0013148827598302275,0.03193097946515222,0.013470605643749203,0.00023945724243574452,0.07232624109942092,0.02603410059475628
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.05392578331290417,0.020531355501344523,0.0002368002237807744,2.9609126181882116e-05,1.6740468139609525e-05,5.25076633236894e-05,8.768281380374133e-06,4.720770398828642e-05,1.77884969751568e-05,0.00517050865933916,2.658789377197151e-05,0.008301065981774963,0.007949361762465766,1.1654370419021854e-05,0.00011129727183548074,0.005284548846507803,0.0006673763661432578,0.020341747177508245,0.007665363007218973,8.464482243985226e-05,0.031657803938242156,0.007370903153792046
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09997445820188808,0.00687292557324994,7.851285381832303e-05,8.572068194966023e-05,0.0008133949060892871,6.692286583691685e-06,0.0004112246537458368,0.0003529004931910553,0.0006692709026031591,0.0009603659763979897,2.5101994865603075e-05,7.694094821185093e-05,0.0,0.014887700013438244,0.013567516705917559,0.00020752363265786627,0.005361250478258073,0.004391960442012612,5.063433263785548e-05,0.01160924626927168,0.008880660645059497
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040612878623570235,0.008877791148121376,0.00010936726588574913,0.009396419671134115,4.41521888205625e-07,5.6686605752494754e-05,0.00025776864902041664,2.4108417761112247e-05,0.005873436004496167,1.4567711052502712e-07,3.304832129005128e-05,0.0,8.28491581719032e-05,0.0001279402337176867,7.751950179226501e-05,0.0003114805095606198,0.006703077144282784,0.0,0.00041273300658985245,0.0034309860542454346
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10388048399800505,0.03506021671289002,0.005803416276959592,0.0,3.032331948966261e-05,0.0110242061865215,6.212308843684727e-05,0.0018305231700944669,2.258260817573022e-05,9.16294777094788e-06,1.1557091038556378e-05,0.0001693269762277291,3.96694862024803e-05,0.0,0.0007856807977771979,0.009387235804899224,0.0,0.00038119464050265635,0.006586789074500971
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08251404897198568,0.009675379204163758,2.930773475528987e-05,0.030363908178050143,0.024686232185186004,1.187381277905042e-05,0.00010781747329476806,2.5879373483916182e-05,4.2263973197407507e-05,0.00011557105542678417,0.00023805272265081483,4.1523944216550605e-05,0.0,0.0009201357336765744,0.0018823756771204883,5.5079376352294536e-05,0.0002591481624953911,0.006974748719257761
Cortex_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030147511032563072,0.0009539835735123902,0.006552530139287846,7.717435802826618e-05,2.7545876283418513e-05,5.2019933305745904e-05,2.196151849359442e-05,0.0008298520095850708,0.004956988244253304,0.005867290627163129,0.00022916543033961402,0.0,0.0007477297606581739,0.014752480662566419,0.007384614196876175,0.00021234788373709584,0.0036843911207998627
Cortex_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03938406022624706,0.02693064678133345,2.6015343610196873e-05,7.521028373957812e-06,1.4590153576676557e-05,0.0019449151439195492,0.00019912442398096138,0.00014037795240466055,1.0297636284424576e-05,3.5266364442030994e-05,0.003110135842785408,0.001562315697307687,0.0012734076762459811,0.08873544480012281,0.0069671380306033336,0.007578974210630679
Cortex_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08671970619747757,0.019176141722859343,2.3773641269319155e-05,0.000833487682322717,7.908909287718216e-06,0.0006394071445615216,0.0009476948343408795,0.0003251937394345212,0.00016193043928499696,3.404499875614375e-05,0.0029635680951821198,0.005196341033048325,0.01326276775199608,0.0015266474458550776,0.007710153306162522
Cortex_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999128060203233,7.201475250851103e-05,0.027467478570567496,1.1510288107256903e-10,7.44044812108764e-06,1.4645655488088705e-05,0.0002633274264414397,9.704846649828966e-05,2.07294252874135e-09,0.0008403987049035713,0.0016813075264081798,0.0,0.0009091887628701339,0.006419623692175302
Cortex_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04379944256888604,0.019424710716089547,0.008109821029764498,4.6122999479113374e-05,0.0,2.6433517839070865e-05,0.00012787142559191438,7.706379278466767e-05,0.0017117334284005204,0.0014818031389258741,0.0,0.0055709253835826075,0.0038360900100179738
Cortex_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08247501899296512,0.00027490214713572796,7.863964404464092e-06,4.228718171361528e-06,0.00021587725877645898,0.0001327088475925673,1.825524253006427e-06,0.00031558905053330087,0.0007239720521284961,5.650999810313806e-07,0.000892852749117785,0.0061305565667497935
Cortex_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03514639192629289,0.0019654455948114515,7.6277178000322855e-06,7.346794969385684e-07,7.920004759512116e-06,3.504934731888654e-05,0.0020744958295441937,0.0005130839224138114,0.003174259298523753,0.0016269607639071636,0.004413142648368044
Cortex_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03752861937408987,0.015636640290172296,0.0002943714974038282,0.0044562747450952135,9.987662020538347e-06,0.004844788471004141,0.009331212458442489,0.0009654515990298279,0.0017931751637250098,0.0032166150219917347
Cortex_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05493892919986089,0.008554048556467814,0.006675344150436259,0.0,0.000843732011330996,0.003937751702117871,6.592223586999718e-05,0.00024168478032354017,0.0036003200155656366
Cortex_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04807523861679267,0.009251096484657753,0.0,0.0006242182743038763,0.0009573213348318272,0.0,0.00025249790073978616,0.0033590278493091626
Cortex_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06410662256797622,8.163668865712692e-05,0.00777677316162624,0.004073312563087354,8.22544190074178e-05,0.004623221386058951,0.004496610220799079
Cortex_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.025748272072626,0.14163186748846227,0.008035665224039954,6.78618968938913e-05,6.203309260568825,0.5346095844714669
Cortex_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0106995697128192,0.5167585951514697,0.11434997589472178,3.2104714808951638,0.18889773579725516
Cortex_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149649760735582,0.029840488261755668,0.29658404424891877,0.054199564953393405
Cortex_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1637039796499819,0.042729676178732474,0.017589459355409846
Cortex_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3670173624127149
