,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.010013768547994526,1.2168285816741475,0.007946010055920539,0.018089068692998138,0.0012230705130483596,2.4147049407472502e-05,6.967361009123529e-07,0.0,1.8514774637878877e-06,0.00018283982498295,0.00161300806160435,0.001464633633630058,0.007934086788265248,0.0026691513823570217,5.574769220402017e-05,0.0,5.32938756805375e-06,0.01248802119776248,8.069114664710157e-05,0.0002718776518337562,6.733729141059167e-05,6.312982149836205e-05,0.003869966245019887,0.01290645939190552,0.010527657560929937,0.016162772556298416,0.0013425403748572584,0.049104905361328006
Cortex_2,0.0,0.5931788352007134,0.06245080342860307,0.05350783140240445,0.018522861217152548,0.0,0.0,4.783592971978542e-06,3.4934081819907666e-08,0.00019859925118832588,0.0007195974490357996,0.0004729590888422091,0.004230244262884483,0.000949100656366943,2.4117083133508334e-05,1.6094041711766667e-06,2.2975554975345833e-05,0.007595836848690756,1.8500330053978284e-05,8.283075620178495e-05,4.207352074242598e-06,1.5224038342679487e-06,0.07534250260455976,0.005119957759213006,0.0038237614112442714,0.006111298319266794,0.0030759512533924164,0.07601071493478534
Cortex_3,0.0,0.0,0.05121944691731808,0.00059112794030885,0.004407601468541116,1.0132725436543627e-05,1.190930129584721e-05,6.268849000704654e-06,0.0,0.0003475572378371211,0.00022310525104460625,0.0001342842774889714,9.017326463016823e-05,7.45428028166107e-05,5.951031664797666e-05,0.0012542563163515195,0.004993892996556872,0.009349261288540847,0.0,7.509930942598772e-06,1.3073023526262499e-07,1.0628626160980129e-05,7.575624878223334e-05,0.0019968216900136397,0.0013665731471147918,0.0004756843792108573,0.0017874808612262964,0.005514461853778745
Cortex_4,0.0,0.0,0.0,0.04367563507595787,0.010983921209528838,1.28149289854e-06,2.06886903065873e-07,5.0833671168987886e-05,0.0,1.0406319066829591e-05,2.7283299374402302e-05,2.0651653435216586e-05,0.01881627964533649,0.003434978173647872,3.5110035506541576e-05,2.3447484247184812e-05,4.559985094696729e-05,0.0013785376787082233,4.1490537621459263e-07,6.754960430444603e-07,5.199184346632791e-06,5.950171264237114e-06,0.03642977715315301,0.00013698665633248073,0.00018088738213568078,0.00289634320670954,1.3565398571049173e-05,0.007050444446902605
Cortex_5,0.0,0.0,0.0,0.0,0.03881230211516383,0.0001388567540644626,3.2726886459321744e-06,0.00017676546090094052,2.047734872082823e-06,2.781550252469335e-05,5.147279687100924e-05,1.4655251018069323e-05,8.99485089226811e-05,0.005958949208328508,0.005224267563851821,0.00010169958778202115,0.0038730818577869795,6.391909455765714e-05,2.6831389185527946e-06,3.186101843940278e-06,3.0291066018969952e-05,7.632094253985599e-05,0.00015039966132866933,0.00011101236244333541,0.0003314162245888006,7.135139096842778e-09,0.00018237249848122224,0.003354229543143111
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.42853632444778406,0.03463719207500927,0.040322540517389024,0.008771107765799487,0.00042743897686557745,0.00011120126392784337,0.00035895234337106677,2.6987838003122567e-05,0.0004471222302595269,0.0002534306778832258,0.023735379149507237,0.006990620836675723,1.039509068374204e-05,5.69809367334375e-07,1.5786457639618425e-05,0.00016584562876952329,0.0003080884493484707,0.001209287341843523,0.010561459639627955,0.01313396081864475,0.00020443053317648874,0.03573252033969246,0.02244944667603985
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.05278855001903413,0.016692571425549713,0.00020556816551795378,3.022074433586474e-05,1.2980225518630208e-06,0.00010567028795609309,8.913264335003472e-07,6.843682184706772e-06,9.650477699728333e-06,0.00500530870583074,2.5336924519573063e-05,0.0031905828786453947,0.004454482218744924,3.3396664479110444e-06,8.566231574086554e-05,0.005358031090003693,0.000356534955111533,0.013742322423254964,0.00906071708222983,6.11203402311514e-05,0.02188871214239073,0.0062120997252729585
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0756664907999396,0.004643997257780794,0.00017699712021930245,0.00019000898730928023,0.0009878167117000247,3.3634785824686725e-05,0.0006686640530806134,0.0002512560939404005,0.0005285024329337893,0.0012028452732929893,9.072637332572528e-06,4.7409257598891734e-05,3.4472518910053176e-05,0.011037764640016217,0.011280658638534509,6.96074081878679e-06,0.001760562284460849,0.005194083733531097,2.221115989544018e-05,0.0028864506023982286,0.006440134194314796
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031136824848255404,0.013660773229033496,0.00018783940190691533,0.00768951468100698,2.8477186788218753e-06,0.00015966685285616756,0.00026017721981844085,3.295167452563323e-05,0.004043654932368175,0.0,6.502370879957031e-06,6.862750170613361e-09,0.0001832057335595506,5.477641489750692e-05,0.0,9.794340634190124e-05,0.0035321741851570498,0.0,0.0,0.0027656839580574855
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07891763799786611,0.02750049875468984,0.005511095036193162,7.639068936019354e-06,0.00023229051325739846,0.007146791943635881,0.0001738848224438296,0.0037367738058848876,5.5011597826041206e-05,1.305668412905007e-05,5.7368544367878076e-05,0.00014527650170300863,2.0559450004528684e-05,0.0,0.0006174212223147632,0.006700614278417482,3.8762248160698214e-05,0.0022885696475896072,0.00548984816012868
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0608328844047433,0.006649875432200932,0.00015914521824855732,0.027672617350767946,0.018361246980153147,7.340264641835119e-05,0.0008644755646866811,4.2258153571129786e-05,9.957009869313669e-06,1.622837942092071e-05,0.0001355039322164217,2.6740882039828845e-05,0.0,0.00026398183547093494,0.0009282514521529929,6.962145450017812e-05,1.5028254063074766e-05,0.005435056749586653
Cortex_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02245258978136379,9.563402995902163e-05,0.005784019263447285,8.566962424075315e-05,5.2323700805107515e-05,7.563667436586925e-05,1.9150121622485755e-05,0.0009345287017218269,0.003820027844048806,0.005826352116152281,0.00014528744933483466,1.776208349231875e-05,0.0008177906027825988,0.011641181503734178,0.003428805789174778,0.00037303678383733807,0.0029251816469231867
Cortex_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027529750835937193,0.023603067102230826,6.624144446050095e-05,4.954858145822446e-06,3.604966711625534e-05,0.002029621076021614,1.1719679601877014e-05,5.090794603448515e-06,1.5381928151403645e-05,1.338665251729202e-05,0.02052940759358584,0.000490641126887845,0.00041065448730831614,0.10218909539051321,0.01592430848657854,0.00830914383628825
