,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.013158713793643525,1.523856349056375,0.03150433412154984,0.028436911573685074,0.00010304456528034255,0.0,0.0,0.0,0.0,7.508662801569464e-05,0.0002356916007863551,0.0001818388539428844,0.0008778169844558777,0.00011958517726628435,0.0,0.00023926911611340504,2.414600021438625e-05,0.023305067024594988,8.7227360978657e-06,4.838503564029521e-06,3.1877113289940275e-05,0.0,0.0016899628351438917,0.01622822904986767,0.007207248095294659,0.005431946203535481,0.007272029064615975,0.061481211411012336
Cortex_2,0.0,0.7312408312172454,0.0824854231464504,0.053602677009968555,0.016466310989527954,0.0,0.0,0.0,0.0,0.00014106122097245832,0.00026675442072265264,0.00021218001257054721,0.0020002670812249677,0.00041611019474190237,9.443416881064584e-05,0.00012977743413884754,0.000499457045086181,0.007164595426819605,6.183271755795644e-06,0.00020579924356787098,1.219817140399055e-06,3.889786190703846e-06,0.005340882822556142,0.008936447374100142,0.004488502718301165,0.004485541608313172,0.004892461899164841,0.09062730210984242
Cortex_3,0.0,0.0,0.07516786710212824,0.0005694333437539821,0.003475952423155995,0.0,0.0,0.0,0.0,1.7009725488443158e-05,2.7540708122348696e-05,2.5802284391997915e-05,8.354463432169483e-06,1.9148914991735987e-05,0.0,0.0031115917207459264,0.007850109540760127,0.0041588738433282774,0.0,0.0,0.0,0.0,7.310937538325854e-07,0.0009247674038223337,0.00033146987845569564,0.00017520529782662385,0.0010543620626416797,0.007811406558325913
Cortex_4,0.0,0.0,0.0,0.05514735098592677,0.008126984670957741,0.0,0.0,0.0,0.0,0.0,1.1266691190923377e-05,7.829896699853288e-06,0.013078826504918931,0.0025266769888819163,0.0,2.139975579457857e-05,0.00015966434153713208,0.0010617860388006195,1.668668024036747e-05,4.042091824292042e-05,1.0350594825539683e-06,4.598516510328709e-06,0.01850622853574097,0.0005271092807350054,0.0003647364706583679,0.0014937272219799594,7.427354181085357e-05,0.006806652741759904
Cortex_5,0.0,0.0,0.0,0.0,0.029409213679562823,6.653722246280833e-06,0.0,3.2480099276102225e-07,0.0,0.0,3.935632464112482e-05,1.7389004790821757e-07,0.0003047337044823622,0.005834649630634884,0.01382574041984582,0.00028005520409531777,0.004413238954552775,3.3991498614299894e-05,5.483268349986472e-07,8.748055408407407e-07,9.853426558105619e-06,1.2418511041623929e-05,3.309402705377083e-05,2.2684254516272222e-05,3.755681414455993e-05,4.6632061942847915e-05,2.5141888828430557e-05,0.0030558973553740684
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.4559107849753243,0.02980878108698615,0.0497749921522324,0.007865296700950937,0.00012099752697370695,6.863739373841235e-06,0.0001089211280519162,7.741343779343874e-08,2.1548237031509273e-05,8.0221899825118e-05,0.014545591683846342,0.010844278329863814,0.00024413266564440327,1.1409946554943442e-05,0.0,1.0602328014404722e-05,0.0002196311900147597,0.0022876931613843854,0.02716778549276467,0.011570040647145008,0.0013766614530136318,0.06094583332752364,0.02492328884474829
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.05318364144580006,0.015232707276062801,3.383798640290549e-06,0.0,4.830618915244959e-06,2.966487327663875e-05,1.064885448916632e-05,8.106454886612724e-06,1.2267569602246945e-05,0.00309087965374433,3.891960738952482e-06,0.006985573088051946,0.004967964386381961,2.749443450020216e-06,2.680878552598577e-05,0.0027454326536982027,0.00018365367108132708,0.01452154450261099,0.0049516315929398905,0.0004452872625602348,0.017827811397312876,0.0057054540880279985
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07642279374301529,0.00571262200669874,5.598734758995868e-05,2.5449391112450667e-05,0.0011151373643609249,1.7398326690454264e-07,9.664700096602458e-05,0.00012905707994060838,0.000478042545843326,0.0007752782936711595,0.0,4.3618442072203125e-05,0.0,0.009182329003640495,0.010283652187927648,0.00011785847521293188,0.0064880552827626175,0.0021894459962897286,0.00031129838791546765,0.006020714227147193,0.006831710555137839
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04821724938520054,0.006103960667845639,4.055515282743679e-05,0.007754628633889523,0.0,4.078156390161123e-05,4.3445601622805456e-05,1.543524917472875e-05,0.0026224634885511334,0.0,0.0,0.0,6.043351281732583e-05,4.402235306490063e-06,0.0,0.00011852017862778891,0.0060310465629330665,0.0,0.00019272514764452,0.003141738884690096
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0933523709849247,0.031241805861269453,0.002731114914904895,0.0,6.837177349388296e-05,0.009670579113708591,3.7333208822200664e-05,0.005421346678924956,1.3914027714225687e-05,7.203447783661799e-07,6.658140660325732e-07,5.2146015673421686e-05,3.897184243598046e-06,0.0,0.00036729983126137643,0.009756458929474413,1.3225357439035714e-05,6.291153696175794e-05,0.005900306099798029
