,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.05686145025144325,1.3676844040592882,0.01635177888326488,0.0422590664323784,0.002777156137991056,0.0,0.0,0.0,0.0,0.00038510390997873123,0.0024905066735489887,0.0012893538695016454,0.006611307059569728,0.0014715179230659575,0.0,0.0,2.229573819931625e-05,0.033772922914032014,7.274299539132402e-05,0.000381678922917664,0.000333014175402199,6.49255200379702e-05,0.009179909382226013,0.020330890141459283,0.013608220017681682,0.011267024186835773,0.016379706019804974,0.059392406489408106
Cortex_2,0.0,0.7165450659872997,0.04740919926814589,0.06812296739754678,0.014184728892275164,0.0,8.776111321316667e-06,6.548214168148809e-07,0.0,0.0001456884099121929,0.0007987695731389734,0.0005732598363312223,0.003822944592721434,0.0007676524223129696,1.5620996509824168e-05,0.0,2.2533708943228708e-07,0.0049716876866265835,1.509910129141924e-05,0.00017052047489131343,9.085521545448734e-06,1.9755619115758656e-05,0.017410758268243356,0.007951660300172686,0.005455038485573725,0.0014350912914219704,0.003403182178703408,0.08373784580121833
Cortex_3,0.0,0.0,0.04708652886250934,0.0006215347786686723,0.004242449213544758,6.7862498932875e-07,5.713256979544213e-06,1.0898660375026786e-06,0.0,0.00013527493165650867,0.0002461312841148359,3.8664181027787664e-05,2.5501904726923623e-05,3.8282185766419585e-05,1.9528473274018007e-06,0.0022019135228381,0.01108342809365303,0.006181972194907084,0.0,0.0,5.680879742914352e-07,2.3539647745796477e-06,5.35000014660152e-09,0.003639339260427218,0.001331496294898254,0.00024070730441245837,0.002441729498620746,0.005308455320787619
Cortex_4,0.0,0.0,0.0,0.04620091855491744,0.011893157528087278,1.1874419747747914e-05,1.1157737592130952e-06,1.4804104188329692e-06,0.0,2.350546124869643e-06,1.4916646122741994e-05,2.9032769856919608e-06,0.021141401223641616,0.0028922432344058104,1.8440272528355358e-05,1.879179378809842e-06,4.019091249156325e-05,0.0014144979443011989,9.803464389485889e-09,7.184166904715796e-06,7.254872986185317e-06,1.081829297179713e-05,0.022697896198850282,0.00028214921430194613,0.0001461806415058893,0.0019324870485785248,0.0,0.008137959954484028
Cortex_5,0.0,0.0,0.0,0.0,0.037999296658172754,0.00010096075565376261,5.240247076101235e-06,7.060111275505595e-05,0.0,1.1381428427580795e-09,7.800386367327921e-05,1.4987453040601723e-05,0.00015892023649647613,0.005494153045039608,0.008232550647551356,5.6049231325121654e-05,0.00145736714640612,8.416363614456338e-05,0.0,3.733722225322251e-06,2.1366086389050896e-05,0.0001356832163624851,0.0,0.0004158530384176549,0.0002951518360877818,4.7558341773563194e-05,0.00016611016012900217,0.003256860864620768
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.41067993755607446,0.04626153905625302,0.05471523036980161,0.01335015630650341,7.052309338177928e-05,0.00013102707831620593,4.1228695942555326e-05,2.6519131019852812e-05,0.00028169486994653455,7.653986350305668e-05,0.012969387910776443,0.009112089045705481,0.00028729614410431993,2.5780390501492185e-06,0.0,3.673875286010686e-05,0.0004831484395370882,0.002739929945759297,0.053932743769025814,0.014103357620528983,0.002045793302096351,0.08758102241917556,0.02626081463739825
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.057615992128654626,0.01120323038965294,0.00018378425876874966,9.786745760633929e-06,6.2960798711878474e-06,8.882294600032987e-05,3.4567866710310756e-06,5.782713691991582e-06,1.6231333979197222e-06,0.0033309839038264256,3.282518571583865e-05,0.004752980768313823,0.005545768469969264,0.0,0.00022019369710264027,0.00517216843632396,0.0011653401150299694,0.03139301174369255,0.010583218559212888,0.000560449647431007,0.029157570762808956,0.007678358182121701
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07076760839436536,0.0034055301215224084,0.00021846946759417928,0.0004906309920999899,0.000597301413808129,4.6407394536355176e-05,0.0006114682759595145,0.0002450979186824559,0.0003975703984792033,0.000967277832151772,6.7218557428079675e-06,4.484419323309218e-05,0.0,0.012389958546473153,0.00968201088816779,0.0006043792288567447,0.00939670684181734,0.00798874987761301,0.0005010239080921301,0.01428614639398924,0.007357044107898792
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034818248721176184,0.0054275844122091505,0.00014647622586130146,0.00915626519284052,1.1945034748350314e-05,4.861059206678747e-05,0.0001092491730253165,1.162296112024525e-05,0.00525699465482933,8.956673375975577e-06,1.0924234175035969e-07,0.0,2.3731506207189783e-05,2.9514540491412388e-05,0.0,6.360665045121803e-05,0.005153459303853624,0.0,6.895975093356499e-05,0.0028620298267528323
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0824038831590466,0.03062478410054204,0.0057636367820448915,2.778109639426143e-05,0.000174915772951018,0.00875746565240333,4.5234709507216584e-05,0.005236188671216914,3.9267824281575e-05,1.4003833663470849e-06,1.0610595114802903e-05,0.00017547202244434906,3.4533901672087936e-05,0.0001032762478904,0.00018193477409462054,0.014969037959423472,3.0432437207697676e-06,0.0007951988140380928,0.0057682388283301364
