,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27
Cortex_1,0.2361386637402175,4.065328417936258,0.04161895315118541,0.03497039319209579,0.0029102338654606913,0.0,0.0,0.0,0.0,0.0031993049876609006,0.001680833429425481,0.003084674498426081,0.0029685676969184553,0.0006978153043148778,0.0,0.0002580205255071625,4.1377000161445e-05,0.06468414623824482,1.216332517361875e-05,0.0003295089008032639,0.0002536461941136556,3.868250104670192e-05,0.0037366676951932753,0.07199286623549936,0.011021891666312575,0.030259326234090812,0.0190712122663399
Cortex_2,0.0,1.5836144587417453,0.12388067069024296,0.13645779851310466,0.0333704360308379,0.0,0.0,2.169042038855896e-05,0.0,0.0022541227964441163,0.0015811794891978951,0.0018364176659079387,0.00687098551003928,0.0008460246590474259,3.467166607151733e-07,4.4497402692891e-05,0.0009101265250242731,0.029870247880180605,6.63392707404342e-06,0.00011288669979879838,0.00020958112416834008,2.9823249161166762e-06,0.024848592264106618,0.03805727539822282,0.007392404131142699,0.01410306936119545,0.014524946079070117
Cortex_3,0.0,0.0,0.17205201753523539,0.0027423263432166715,0.008735841612413697,0.0,0.0,7.582619132119048e-06,0.0,0.0015018024761605942,0.00021996187246108888,0.0003216530472125661,0.0006335103362580405,2.8181909432024896e-05,7.255158076683667e-05,0.011025554463994273,0.01895193599813958,0.012426836461606278,3.1610416802604167e-07,8.389167002555555e-07,1.8082991249246825e-07,0.0,2.809023952483978e-05,0.015488531081074654,0.003721064591880254,0.0013019508491135213,0.011026191074220032
Cortex_4,0.0,0.0,0.0,0.08450145115942971,0.01838377381806172,0.0,0.0,0.0,0.0,6.7289532886875e-05,2.0399254156342855e-05,0.00013356656943392967,0.02765215654587457,0.007678639646064674,7.31314972654215e-05,0.0,0.0004959672654351714,0.0030759468430248565,9.791071663908481e-07,1.439134581550324e-05,1.0826230064840078e-05,1.30070549163108e-06,0.030668531245583268,0.0005354732632310554,0.0002176651363449893,0.0029716194965721263,0.00036920142354443357
Cortex_5,0.0,0.0,0.0,0.0,0.06914657164305828,4.845079059985433e-05,8.86297790332647e-06,0.0003860968529172599,0.0,6.939016502720045e-05,9.50891911550623e-05,0.00010796677413003894,0.001996961154515262,0.008849242708490135,0.014316092379462905,9.792127467511277e-05,0.006169929232759242,2.611932095571966e-05,5.732255077519733e-07,1.6993446945145686e-05,8.435532588802827e-05,8.123813903190126e-05,0.0,0.001779989770228353,0.0006691163327042863,0.00015988824391133106,0.00042908546028127604
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.7681637016775271,0.06930499121547931,0.05765399967315906,0.009568387935817215,0.0017152449831201197,1.1430298116010643e-05,0.00130314282656019,7.133301721751149e-05,0.0002445369619321492,6.735045975801517e-05,0.0356429413122763,0.012847220946443541,0.00015652055079254582,1.803143374843297e-05,0.0,0.000586222928483136,0.00012503748321250532,0.0015408491649651344,0.04983429199631892,0.025114355429031315,0.00012530725216493,0.06055393622265617
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.1117177319965923,0.02710403393471301,0.00031895600587811555,3.3254607034096035e-05,2.0371705994016664e-05,0.0003487864345258198,4.425762767112845e-05,3.0756936035626845e-05,1.9640450374127222e-05,0.007498752440889731,2.337887438746528e-05,0.009228019795429934,0.013605710598464518,3.111160471413203e-07,0.0004147780210551887,0.009197311353512354,0.000169310410692146,0.017973463198877104,0.009602781597177468,3.873460607353365e-05,0.017315779300344756
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10809499232573754,0.004428629225281497,0.00026772373592176633,9.62808255804289e-05,0.0012689514048894231,4.932259469571429e-05,0.0010440277220519663,0.0004841030546657128,0.0015636905544029447,0.0018334028612755245,0.0,8.464060535180991e-06,3.112039675692187e-08,0.013863778582068598,0.02261932494649082,0.00019621132417211074,0.01175384885581319,0.017321394977120767,0.00019247717825367143,0.012542927376422318
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05343160972744764,0.01847463923264154,9.394346794735187e-05,0.010879931404437443,2.7756937925e-06,6.897263429617144e-05,0.0001956600023906648,8.608386929033349e-05,0.005508084928866977,0.0,0.0,2.257844381448222e-05,0.00029194474852872667,4.718903564564941e-05,0.0,0.006096347654477094,0.006181212962998525,0.0,0.00401623959078278
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10061826010322791,0.040725612759545504,0.005829080161793028,2.124246355249018e-05,0.0002186057947558054,0.0074272039370187936,0.00013865497790551255,0.00707349662905907,4.0598950127382255e-05,1.4488776461770087e-06,0.0001662140834495188,0.0005710020746191251,8.844213458724258e-06,7.029942987303571e-05,0.014814032893843296,0.017144006778794327,0.00075841706081649,0.004347863290959328
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06189915450636657,0.005361710256029467,0.00024485814101238274,0.03264546194305714,0.019643523466158105,7.237315823700239e-05,0.0008243876106363726,4.072043408926202e-06,8.124195431945279e-07,5.657162219030367e-05,0.0005457941843847276,3.857841547563462e-05,0.0,0.0006458931406889598,0.0013331859475018378,0.0002554491077759721,0.0009673908953686603
Cortex_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01812391779779525,0.0010147595094792674,0.0037876053453188264,0.00020025806055532942,0.0001622078571165155,0.00019653277549032633,5.9231501539648885e-05,0.0009556570810055131,0.006921922786075518,0.007259020962865483,0.0003157136805177035,0.0,0.004813891635329372,0.01667038401113351,0.002814141340988318,0.0010609333749016458
Cortex_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06463990056158088,0.034321342376842326,3.703439122091241e-05,7.616947494568499e-05,0.00029502563218982504,0.005050665220170279,0.0002431969059690387,7.954587470440271e-05,9.740851754441016e-05,2.306241181809299e-05,0.024236546050246898,0.005436606695832779,0.0012824221672314896,0.19964388598733188,0.022521025995274644
Cortex_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869835248686353,0.010750058080083726,4.445712956458617e-05,0.002160380916232963,7.406185083333507e-07,0.0003718624106030138,0.0008646485020356212,0.00129324272423282,0.00036579193984133596,0.0,0.0037051221759239975,0.004371827432658931,0.010832006684137243,0.00112313673556463
Cortex_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07012306885537342,5.12990538845765e-05,0.02840451736665575,0.0,7.932112384878125e-06,1.5504927756005557e-05,0.0006236831802451719,0.00015644389107011126,0.0,0.0001089495024643825,7.722773573988044e-05,0.00016109375283122,0.0
Cortex_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07414635247475498,0.02481245606268448,0.009112824755218518,0.00012133856840885557,0.0,5.6215592750162264e-05,0.00017582376057257576,0.00016976312035694503,0.009454386070725707,0.002626005671389193,0.0002594893325800616,0.012722399427959899
Cortex_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06800760521308129,0.0006256149698967728,1.622373783050075e-06,4.837594537496752e-07,0.00030354396279151956,0.0002830018934579781,0.0,0.0011063113516428236,0.00034264006489412405,2.16788002944625e-06,0.00139559199152791
Cortex_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06805989713379011,0.003566610669226272,8.286532243882045e-06,5.288290466500577e-09,1.1916719500707044e-05,2.733596081200577e-05,0.0015649992479226714,0.0010383019895211694,0.012319391511295168,0.000895034621827591
Cortex_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661646026500936,0.02216288251383279,0.00023923434339990325,0.006057900385513479,0.0,0.001686163527046918,0.01425480878947349,0.0006509302495369882,0.0005236808778619152
Cortex_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09363777907715705,0.017487962551701063,0.011041555635036544,3.0266665918222223e-06,0.0031089730657304624,0.020487919662371464,5.6712172250978585e-05,0.0003617901578662722
Cortex_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0533202558262423,0.016849808184372022,1.0630694507401333e-06,0.0063922102902319745,0.0064694768534707,5.1235386900017375e-05,0.0029354770027162393
Cortex_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13093081526818998,1.3935615872748077e-05,0.008494706970793077,0.005745197185598854,1.2322817453351923e-05,0.003937929985909237
Cortex_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5797285087525,0.162026083459711,0.007081503840823831,0.00021882311746422502,12.28281107063
Cortex_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.415394086035756,1.296098142280992,0.3295073783148033,8.062497514885989
Cortex_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2589356801801288,0.033834675449481585,0.32107301205876904
Cortex_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2056522400558204,0.0381008753181504
Cortex_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
