,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.04161598768930425,1.6370934641166033,0.014660889912073682,0.044353503337450535,0.0025005703444896834,0.0,0.0,0.0,0.0,0.0013488006204736625,0.002707376858843308,0.00345764520833087,0.006585232593081332,0.003010430590255235,0.0,0.0,0.0,0.03400877313590009,6.40648147722789e-05,0.0003629001617607069,0.00010186983422499721,0.0,0.00487357948684775,0.030289993174585573,0.007663133026156718,0.007528788888103488,0.007502215475902576,0.06850848960256148
Cortex_2,0.0,0.7476521013072753,0.0840643488117449,0.07778648075682565,0.012959885780366455,0.0,0.0,0.0,0.0,0.0003415667684545132,0.0009888230280608434,0.0010183574475060098,0.008937772828356007,0.0012493710945050893,0.0,2.3101499148954582e-05,7.380166912914374e-05,0.016099073113293214,3.9903473550021306e-05,0.00012495945533515956,2.257661630214485e-05,0.0,0.017594211192185127,0.012116693306929481,0.003515670064273545,0.005355088727569541,0.005179080779159992,0.0974902345124657
Cortex_3,0.0,0.0,0.04441640889202314,0.00017137890753971883,0.0034276853583166986,0.0,0.0,0.0,0.0,0.0001731007251738452,0.00031503388596816834,4.2771078083610244e-05,4.368992056343435e-05,0.00015863546295924184,1.64930585621425e-05,0.004446753112131149,0.0059397767310313465,0.0071471203212282826,7.316822821697618e-08,1.3575309796779037e-06,1.626027773858565e-06,7.70133015183173e-07,0.00024576007884509373,0.004185351678693108,0.0006401631421703366,0.0003005823398557667,0.0040456085802770625,0.00646093995767547
Cortex_4,0.0,0.0,0.0,0.045572564670710136,0.009802542115337905,0.0,3.7599602364920634e-07,9.76831192166454e-06,0.0,1.4846946261077766e-07,2.5942181212355197e-05,4.970499546851882e-05,0.015967320309432907,0.0040342811967381455,0.0,0.0,2.4795645485044286e-05,0.0009830185551289374,6.717232282855712e-07,5.1056315694747005e-06,3.8090476577746034e-06,5.0937541509100625e-06,0.016278282003913007,0.00019336026900645056,6.179713624123032e-05,0.0021892294902709996,0.0,0.008056265722399108
Cortex_5,0.0,0.0,0.0,0.0,0.03517425486984739,6.044966005960267e-06,8.607545887682099e-07,8.569185725598861e-05,3.485527769145e-06,1.712719632172967e-05,2.3345910062082623e-05,4.439233702281597e-06,5.1811006919858406e-05,0.0061085994708948155,0.007582402129423772,0.00018360102363922562,0.0011777774459160609,0.0002034176697127701,0.0,1.9134506573332855e-06,4.4561849042452026e-06,3.850982464444765e-05,6.946235791676527e-05,0.00017402296591257063,5.116640734353204e-05,0.0,0.00017598032258723612,0.002956631636093953
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.5251532130706497,0.036501687643439786,0.04636583311211896,0.012796625610006183,0.00029003449939313063,5.8133104647239225e-05,0.000739527707952729,0.0,0.0001608017742082286,0.0004022389069559658,0.017857350872634136,0.014895957196050712,0.0002957365978003581,6.617947146440535e-05,0.0,2.809475528474948e-05,0.00017874738198862168,0.0013511631530726796,0.026881253792741068,0.011716891499222216,0.0,0.05038416477413739,0.027634432588510154
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.05066406199570878,0.02079803052914701,0.0003978399296082361,5.384759929950071e-05,4.426411929081477e-05,0.0003021730320297073,0.0,5.3828636423286806e-05,8.727544068215443e-05,0.00507045504783469,0.00017397074538561788,0.006104273632204268,0.005645543405019534,0.0,5.323828853083881e-05,0.004924186513562617,0.0004539170889461204,0.012733555267262341,0.0058116647155802914,3.8270138449861104e-06,0.01588728047298484,0.006139487328422143
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08822526386688302,0.005139089273614826,0.0003559247243185426,0.0002704104825241296,0.0009247172155226049,2.295785699451116e-06,0.0010903707133657734,0.0013953758708812455,0.001039533539290251,0.0012321113701151127,0.0,0.00010244179575034667,1.9108273904965336e-09,0.011330508321900652,0.011851986340612177,0.00023218076363815915,0.006828763915961223,0.006460539773866403,1.904508930497857e-05,0.012521589362576252,0.008010424960262821
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06160480836246406,0.0061947646143417434,0.00016083190390186187,0.0106346363305097,0.0,5.811141228081376e-05,0.0003694118980584976,1.3607192283870499e-05,0.004833257850357471,0.0,1.3163273822769202e-05,0.0,0.0003684361293977562,0.00031140005158903944,5.03896746522475e-05,0.0013745132450861796,0.003940526753559895,0.0,0.00257995524630416,0.004105364973318832
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09912307911474033,0.03402189394996965,0.0050802916261347975,8.475908150070699e-06,0.00011016176400906697,0.014214334599736193,6.18402457058681e-05,0.003586697329139046,5.888530234170211e-05,1.4934184642235939e-05,0.00010527228840718705,0.00026285071944248087,0.00011428347981918023,0.0,0.0013888755693506438,0.004218451685868831,0.00018249960727903744,0.00015606389577473947,0.0063512669069537165
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06640331867734878,0.00804789043523492,0.0003069579225799526,0.027429820261800627,0.014740244180530607,3.725580538466914e-05,0.00010005986435490388,0.0001226175168860545,3.1798485906618164e-06,4.262630283097813e-05,0.0003174133052871828,0.0001581124880378808,2.445616905788325e-05,0.0006482854171662379,0.00016191160298584018,0.0002676897186452397,0.00047198403710701543,0.00584814366586333
Cortex_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013716986179581907,0.00021554285619644113,0.007996657721957992,5.201861576935501e-05,1.41641388343788e-05,9.95104254930132e-05,1.1857680298987531e-05,0.00045101916142362505,0.002130899709513107,0.009174080246786235,0.0002462676854244081,4.02652765376632e-05,0.005208217173193021,0.015211696704112173,0.0057379454513507054,0.0035050252011429163,0.003485715131040432
Cortex_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02415239347115174,0.01801815062829927,2.2808624180470374e-07,0.0,0.0,0.002177410086361837,2.4651980998768328e-05,2.279392594554406e-05,7.619559171069098e-06,1.5118215315822568e-05,0.006084323309522682,0.0032040788215171104,0.00021469180520336246,0.07607231137176651,0.0074473506106816035,0.006280008185302096
Cortex_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06030439361108288,0.006127335023654258,4.6147239816393297e-05,0.0003709208997367422,2.8592962791843626e-05,0.00010223173420277336,0.0002999166034510594,0.00032773554681107066,0.0005683562854644421,9.062726027408874e-05,0.002181695892613922,0.0014567133531185473,0.027825359235956963,0.0003506393244134794,0.006279995766706892
Cortex_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05154827316577812,0.00018588997318900072,0.019045125821221733,9.331631182913596e-05,2.088670010351703e-05,0.0,0.0006038226975718896,0.0006356502198162654,0.0,0.0005435662286291838,0.000163148768192653,0.0,0.0004938079825137626,0.0043822535436793065
Cortex_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229253304356432,0.019796843493551902,0.004921280579024427,2.6317980928300178e-05,0.0,3.1335340063303096e-05,8.25966646713634e-05,0.0001013588986097575,0.0012781079813859015,0.0002519454158742968,1.2359505206304876e-05,0.0017285440916872054,0.0033149230623873956
Cortex_17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05467001931866054,0.0005200642744807706,6.190915907555675e-06,1.1480374774287668e-07,0.0001948496926176084,0.00029328756758215536,3.14689557731725e-05,0.000572555970548235,0.00012597353472116685,1.14348749775625e-06,0.00136483817000225,0.004782633821426178
Cortex_18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03727176230395036,0.001398954618710832,4.090331186357265e-06,6.574600194961009e-06,5.6822299680767464e-08,7.671359631226058e-05,0.0011945802229201676,0.00030083060091559303,0.004613737563590821,0.0015246958200456388,0.004413608674792939
Cortex_19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304647935824387,0.010032934321744506,0.0003397372551666231,0.002099417052434787,1.615900396245703e-05,0.0013435410865905652,0.010569173675844772,0.0007254026568267978,0.000533003249605364,0.002374243338368841
Cortex_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323233662252646,0.006059432315134291,0.004043268127405745,0.0,2.427544743473563e-05,0.008629201084527702,0.0001389662241161674,0.0,0.0023834591056236844
Cortex_21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04306815552943228,0.009612161735084722,0.0,0.00048106810317448075,0.0014061582578560657,1.0764356210933765e-05,0.00033151753928627035,0.003116662666861795
Cortex_22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06408814158763479,0.00013422398005174383,0.0038587654286522917,0.0017028693279653394,3.475726001712385e-07,0.0024321818166279058,0.003977622224313026
Cortex_23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2015442602287,0.12225436947458981,0.004704434342318816,0.0004653206669900101,7.269799023001975,0.61653762777647
Cortex_24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1225694512358215,0.5406717471745837,0.1619843686674519,3.5302577461591187,0.2072015853211452
Cortex_25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40430692648905053,0.030517523139204902,0.18054880150407354,0.046111990777216
Cortex_26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05366618746167724,0.0066075937074005974,0.014230595627508216
Cortex_27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4113269885601995
