,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.040314699745558,1.5261806397550666,0.009957365396487455,0.027476282651934827,0.002554423382835227,0.0,1.1553624467018792e-07,4.8833928303792856e-05,0.0,3.0081125002212498e-05,0.0021004294939995253,0.002078844962621927,0.003705473261004977,0.001371117918965879,1.8137974677756573e-09,2.35112500377e-05,8.05718766059725e-05,0.035775526135812245,4.171119134177422e-05,0.0009463234598491572,6.855145592352254e-05,6.667313369872838e-05,0.0010619895937453501,0.01959872530105923,0.010099894476578532,0.012280525141100881,0.00674700229683365,0.0630596042327559
Cortex_2,0.0,0.6868163427916671,0.06666967572167239,0.0710569125442852,0.013471100954433489,0.0,0.0,0.0,0.0,4.89519334196506e-05,0.000740369232517984,0.0005993312141092527,0.003150685697569935,0.0005407847689047415,0.0,1.3159529051639168e-07,0.0,0.00902675857667364,1.055407869673e-05,0.00020784323811743293,1.9127983033411866e-05,7.528565029191289e-06,0.02241357397854787,0.008729777329846871,0.003358519195265514,0.000873506160810489,0.002779072828407903,0.08950745141271726
Cortex_3,0.0,0.0,0.04863881075518095,0.0004974436823774626,0.0037329347220947198,1.9497420862535004e-05,5.4799832688094974e-06,0.0,0.0,0.00013310808283993825,0.0002599591294568735,6.480727418780704e-05,3.372064588802422e-05,0.00015752637414186341,2.5053207840145833e-06,0.0028115837227725418,0.007716704815336026,0.005964602262574152,0.0,5.988321542342123e-08,0.0,2.6503153717730233e-05,3.0819230714117427e-06,0.0038992541967203076,0.0011489488454111381,0.0002040706007448977,0.0014909987426267918,0.005682912690941972
Cortex_4,0.0,0.0,0.0,0.053266460992068075,0.01212772402853597,9.34819919556107e-06,0.0,0.0,0.0,3.686593370786036e-06,1.4874035267928924e-05,3.400005472474762e-05,0.0198970159035659,0.0016246399461833272,3.797935704434464e-05,1.2460898515799272e-05,1.1524077988107141e-05,0.002009183427053581,4.43109710447699e-07,2.862803428722867e-05,2.859482962653494e-06,2.751562012407871e-05,0.02177757321377454,0.0004547394753479202,0.0002482849029853058,0.0019363592808234807,0.00019219642438526074,0.007879560590241204
Cortex_5,0.0,0.0,0.0,0.0,0.03479729607885654,0.0001803827422461811,1.3753194735603935e-07,8.074555155225355e-05,0.0,1.8244603397183574e-05,5.406821887217812e-05,1.4768238776847566e-05,0.0002372591410266111,0.006017071348547227,0.006112588573179112,4.742939124500577e-05,0.002040821573407434,1.792942706894465e-05,0.0,9.2301165848785e-06,6.913519529560017e-05,0.0002701504631863717,0.0,0.0004290678589918027,0.0002727549616498949,7.508269916595625e-05,0.0008936469242194501,0.0030934812491524525
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.25992665375880963,0.03284251439605354,0.040072545193528174,0.012213272958039985,0.0006528596854222588,0.000138866779512446,9.695366967010632e-05,3.2424234177592628e-06,0.00022555646947217586,0.00011653280331569767,0.014105518875357444,0.009848643764103927,0.0002738049834715211,7.60873919862123e-05,2.7426971579795136e-07,0.0003401764045719793,0.0013052551250303396,0.0011511533124059074,0.03850867303509183,0.00965739591048111,0.0005693532650184338,0.046388762960916284,0.017360123177692473
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.05760347392551862,0.009767249453758642,4.570754327796472e-05,5.06462737844803e-05,1.6889795903294965e-05,6.131452708919303e-05,3.318020794217188e-06,3.344600764244705e-08,4.0771471453284417e-07,0.0019725742043562233,2.8063659305269304e-05,0.004053701124621966,0.0055176360990068524,1.6055092140800928e-06,0.00015062529723052363,0.006571837823773037,0.0005558596910167471,0.02965658162035862,0.006958640398721706,0.0007220741980334048,0.029882821336579483,0.006906270707799293
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05794915180244703,0.0050125841617028166,0.0001662545486806926,0.00041643083881063133,0.0007435077294266782,3.265204721282617e-05,0.0007980304794784444,0.0002804122626014315,0.00015197127428037967,0.0005756603207703957,3.8860465777830816e-06,5.8152156062590336e-05,0.0,0.013132662611803968,0.013976133242521088,0.00022596962006916785,0.010046742461120018,0.005313698243667568,0.0004357300860046304,0.011582218885271358,0.00632856381280194
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03089068493391606,0.015033213293256268,0.0008974109329922947,0.007424164242603643,1.5212812343179407e-08,0.0001190014029197706,0.0010644778268554124,2.545129902500707e-05,0.004395074831550646,0.0,0.0,0.0,0.00017984673968330826,1.6590129168364758e-05,1.2286100172786976e-06,0.00023608157152920752,0.004792742030980695,2.985762548632875e-05,0.0001355778320657894,0.003056036413995673
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08853923358037226,0.03044234836741091,0.0068427494221875015,1.647722200155085e-05,0.0002012920883641355,0.013934070589879569,0.00013917569526917934,0.004759009936695576,5.9626195451338885e-05,1.3011361618604911e-06,1.4848499902308113e-05,0.00041575923902362525,3.332539670856775e-05,3.459006239292353e-05,0.0006293673656492536,0.010644711098594703,2.619803568190268e-05,0.0009460865906995785,0.00643767469117112
