,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.042135284006386,1.7202436463211856,0.02917842321890735,0.021762139655658968,0.0024548573446588496,0.0,0.0,0.0,0.0,0.0012252982344094208,0.00257217923444094,0.0015181275058221023,0.0012523414623606347,0.00045705497767977615,0.0,0.0,0.0,0.023186986679319996,3.8784844207382816e-06,0.0003248056344904611,7.284131963400401e-05,1.7056134730894866e-06,6.4655500864319e-06,0.024488204827471733,0.009124084806856433,0.01796288079336131,0.009678593940193976,0.07065369628188214
Cortex_2,0.0,0.882188325601304,0.07499809833255927,0.0709339197035344,0.01687960901556621,1.4110416911231668e-05,3.6608437366364214e-05,0.0,0.0,0.0007360192160527625,0.0033743329890238392,0.0013899583471909404,0.005045234264497432,0.0006780573055077335,0.0,0.00026384539135394797,0.00023220510267189248,0.0071354748360360825,3.252536430882859e-05,0.00036138337830967553,0.00013279874687425642,1.2012608704317307e-05,0.05471083594829821,0.01247787825499005,0.0062541035821531135,0.011011283117375772,0.008739126735811434,0.10658819974139212
Cortex_3,0.0,0.0,0.05940089350609382,0.0009708767967088938,0.008584698755010205,2.774758286250287e-07,1.2331421439592094e-05,0.0,0.0,0.0003670498555294564,0.0007177219048233433,0.00012012411091433065,0.00012356573364491276,0.00011612196635594619,2.3301766850635834e-05,0.0016176417030282077,0.006727933742278919,0.005845890934188156,1.4064844104192708e-08,1.7383810104987898e-06,8.427979078414352e-07,9.17792350754504e-06,6.231845648489084e-05,0.005291906871368733,0.00176953883264005,0.0012308616210590366,0.002322525415604204,0.007388662058836614
Cortex_4,0.0,0.0,0.0,0.05782873736551067,0.010475088928462124,2.3331838114870617e-07,2.2996397308451617e-08,6.90976252817347e-06,0.0,8.062443199376112e-05,0.00027890269724418105,6.179072162310218e-05,0.018692233294323953,0.002314986758591915,1.5978535936612857e-05,1.2945832377602185e-05,4.283588080830306e-05,0.0020848987413631327,5.338820560410592e-06,3.775378832826032e-05,2.7220563422829818e-05,4.528427148165934e-06,0.02726889336511513,0.001342093002856325,0.0007523915537272977,0.005171133553236602,0.000673175272221415,0.00817946865807632
Cortex_5,0.0,0.0,0.0,0.0,0.0394518738838584,0.00010946798185010868,2.3440831701920153e-05,8.076811958490873e-05,0.0,6.275263432942956e-05,0.00030154252638651236,9.933856547286336e-05,0.00041597115337961327,0.006889316948413735,0.00747793795437242,0.0002268913510079705,0.006627621875759066,9.634467605401682e-05,5.979725965449734e-06,1.7582114308839784e-05,2.648432852978609e-05,0.0001292674739786951,0.00020084524308256477,0.0008292172275557602,0.0007794765577171591,0.00015037237851811373,0.0008581498764438162,0.0038242554619247614
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.2945935792946708,0.027720686293845803,0.04112781574191331,0.009212936336851276,0.00029335615612191963,4.2040573453049393e-05,0.0003174425268889262,9.263210714749247e-06,0.00013611870426340848,0.00014292947385727086,0.013698404921460086,0.005960861208309589,0.0001913503062019114,0.00011167462559974502,6.132944124854167e-06,0.00014506729507088458,0.000755532340382309,0.0006091514097988632,0.02711053327289039,0.010808626734809257,0.0005690400765842261,0.02646937396640501,0.01704281505952551
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.08252852663889076,0.022457559488957165,0.00017991950928324373,3.2363560259896603e-05,1.1411596612257095e-05,0.000127129129647257,1.7982464568274307e-06,2.5146149842687933e-05,2.1229572685477548e-05,0.003480692506783089,0.0001650656244548424,0.005859644673107611,0.00870354592416635,1.0122523837303317e-06,8.73817746124715e-05,0.009589990830007914,0.0006312014838134027,0.03752186184399853,0.016883411796331745,0.0007684462301716364,0.04269894081642564,0.009613680356653463
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13021773523079086,0.003409388768993011,0.00024603755751053416,0.00016408003135938518,0.0005493726448302122,1.3129473214625917e-05,0.000586212844254757,0.0006298901175198616,9.681446236621221e-05,0.0007171916024003157,1.7221422779954258e-05,9.81060653249267e-05,3.0250198000833337e-06,0.008962156821290859,0.01776173929182066,0.00014742330364722047,0.012295454790030155,0.01391195171605539,0.0003869124268058671,0.01502385338944094,0.00995965741085998
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045781898129431335,0.012411496634048273,0.0004597417076908512,0.012614321003243115,5.041081385570313e-06,6.257422162416656e-05,0.00026429246309873835,3.429122602937912e-07,0.0012791630928796842,0.0,8.295205194963507e-06,0.0,0.00012458402057495435,7.412287420721135e-05,0.0,0.0014316753980794677,0.0027912663771313346,0.0,0.0003977550680062315,0.003352178326073471
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12240442671336894,0.0373482250147758,0.007441065116921709,5.584359379489286e-06,8.530619931728312e-05,0.006669932312142019,0.0003041435778427976,0.0028993232659771852,0.00012395515956452742,2.0153370476417832e-05,3.946615132595397e-05,0.0004593719067083224,7.513060090951096e-05,0.0,0.0010685483239204277,0.004982386270849015,0.00022374726566860175,0.0010071293047855822,0.007430107155340335
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07572291060289585,0.007463965492937298,2.7376280799800025e-05,0.032805209183822626,0.022726313525742847,8.280874109559326e-05,0.0005822715476432123,0.00011902976854747711,9.25403580621898e-06,0.0001426556149690807,0.00048580971254088987,9.485577773414897e-05,0.0,0.0005820201968700312,0.0009531578681032173,0.00025374998116234045,0.00012488968786783438,0.006942461344235134
Cortex_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028896345983667637,0.0002980465663752949,0.005283779972330219,0.00016515233177510392,8.04632662412753e-05,9.62063014979351e-05,5.1158453412658656e-05,0.0004461438832714717,0.0037986426115305828,0.005669118948551117,0.0006284692565401765,0.0,0.0008535841916028608,0.012573649915164783,0.000542038095214063,0.0006009548518098479,0.003395792214610255
Cortex_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04033306915897032,0.01763233858460033,2.0765656489958127e-05,3.341637141041038e-06,6.470506579757934e-05,0.0014785785039816612,0.00010937838168025398,3.605216836908476e-05,4.7375044596328285e-05,4.636862295029095e-05,0.006035816124407402,0.0016573886908383077,0.0007578513741514044,0.12986472547280525,0.04817609925738093,0.010079756995210853
