,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.037713697009643,2.427142697805954,0.02245824340135467,0.03871078989744727,0.0009439060705264479,0.0,0.0,0.0,0.0,0.0007845565062053929,0.004434325996851816,0.0016888737068456734,0.011167049320287871,0.001898718495141208,0.00041148573854456747,0.0001371775055304175,8.146137406583749e-06,0.035225089165542574,5.592471097770391e-05,4.803615999631634e-05,4.07989815912712e-05,1.3396946934779809e-05,0.0034018392838461873,0.019697357916445637,0.012394951880079668,0.022271002515372992,0.006216081734464725,0.0980320054402589
Cortex_2,0.0,0.9455785784988046,0.09342357876901432,0.08824273121806073,0.01894429345261656,1.0477583903891667e-06,2.100722243388472e-05,0.0,0.0,0.00026074502570002023,0.001294054760522883,0.0006509801882383328,0.0055921567015628885,0.0006110806032104083,9.649477335204222e-05,2.8970908734511253e-05,5.997918149205331e-05,0.011791299336852626,1.239942745693646e-05,2.5467792473437995e-05,4.769250781870463e-05,5.781523109194998e-06,0.03899450588686052,0.0055970162699495495,0.0028080962051576976,0.007717443179551665,0.0037756763927685433,0.1352860657551884
Cortex_3,0.0,0.0,0.07635495144122727,0.0006057418759416088,0.00921118378158997,2.5199709246708336e-06,0.0,0.0,0.0,9.472627807304666e-05,0.00024944329027836777,6.50176832742085e-05,0.00021210401030075988,0.00017286152364407502,3.402416030742805e-05,0.004198201302166734,0.009241855670047991,0.009831619317761824,1.654674501120703e-08,6.830000159054397e-06,0.0,0.0,1.694339637955e-05,0.001705387696041332,0.00046102073721882323,0.00023517890682902282,0.000366989451890725,0.008479571822635944
Cortex_4,0.0,0.0,0.0,0.0635575365678256,0.007284969516041153,0.0,0.0,0.0,0.0,3.3040097491720746e-05,6.528804798239933e-05,5.822208085654747e-05,0.02462721873375718,0.005599650308968242,9.329678505309857e-08,0.0,1.2451219247720536e-05,0.0015826554592394083,9.14273420806105e-06,7.491686803390263e-06,6.178155993597291e-06,8.39263720790934e-07,0.046670710637357574,0.0008290161318395107,0.00040194038301091865,0.0035394045376650357,0.00014540110298964285,0.010444093072341972
Cortex_5,0.0,0.0,0.0,0.0,0.03584737007036636,4.4356170616310055e-05,0.0,8.67262153337888e-05,2.309524926305e-06,2.7734419659064978e-05,5.8989411099658324e-05,2.94392443100998e-05,0.0009267854750881035,0.006349556950147957,0.018262285656635284,0.00017570555036391567,0.005726939372917218,0.00016036162201239534,0.0,1.7664506688661728e-12,6.810766995293164e-05,9.591922854924278e-05,0.00019578838885081482,0.00039849153814654784,0.00026015459114112093,0.00011744020290885926,0.0004333216137158329,0.003913042064417866
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.5172490691767707,0.035370931696232365,0.043475585967111194,0.01096671061936512,0.00010958359330450966,2.5572805899858395e-05,0.0003026331029896723,2.2336421716317497e-05,0.00030359967966552654,0.00013680784770982957,0.018096232734526995,0.009879353486312841,0.0001443351111640044,5.2006951300141335e-06,0.0,0.0001257500839027156,0.00036519843221535444,0.0007360735897748176,0.059925266395105835,0.026205904719683287,0.0014536997567407763,0.07586122978259009,0.029659592577697902
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.06223000237275707,0.020028129659753986,0.0003848499517569428,1.2998002126723917e-05,2.469768465592213e-06,0.00010663692480938825,2.4117708663751737e-06,9.955224623029165e-06,7.279944838955556e-07,0.0039440787279202555,2.4080217306090104e-05,0.006086658463174678,0.006464259659230775,2.6225135744222173e-06,0.0003398013517367865,0.0038248866084818955,0.00042891469965845055,0.034513525200393295,0.010360257653016161,0.0001751970909578354,0.016976801501241458,0.007455970528703754
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07271419312190945,0.002161792843190881,0.00021564270814458628,0.00011556071068514306,0.000358793052146199,3.9258281457676504e-05,0.0006165360227558157,0.0005038366128420012,0.0003765971376258499,0.0006149877789684839,0.0,3.285125882955305e-05,0.0,0.007660779765054047,0.008452005304836814,0.00016454501454582856,0.007379592074662483,0.0038863788455686947,5.241029800424204e-05,0.006594336439060607,0.0065011310782402704
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033195964666898184,0.01447363634243221,0.0003241830852722648,0.009848066807246598,1.0943531378870625e-05,0.00011996734717240322,0.00029547665633522025,8.07120467046463e-05,0.007691574381420929,0.0,1.7521964932143235e-05,0.0,1.1320095051799625e-07,0.00014234131984964515,0.0,0.00019408113421377375,0.004063219059006735,0.0,0.00014503450365737,0.003115499962470769
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11562474318633184,0.03632637997875586,0.006578190630720631,0.0,9.473432090320068e-05,0.00837493007079685,0.0003316950109979869,0.0034918774188708733,6.744559495621915e-05,2.809614540412969e-06,3.65044412937758e-05,0.00021734823254579934,2.1700779403284912e-05,6.25696421658566e-08,0.0006381037022511286,0.006953652788257139,0.00032887650848221697,0.00041285638826592816,0.007241280526301947
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08362471830316504,0.00751229921273882,2.947732035085653e-05,0.02510565258529231,0.017575865683557186,7.151730457836261e-05,0.00040613546500276374,3.4419706455784615e-05,5.7148893444523685e-06,3.32003147700475e-05,0.0002166537655587241,2.757982099205546e-05,0.0,0.0008492402568369638,0.0012166851672160712,0.0004845712302152792,3.4906759154287336e-06,0.00667012924288163
