,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.11190477390100825,2.145536152398034,0.02817345104565187,0.024753905367268826,0.0008006787178995694,0.0,3.3576804627145835e-05,0.0,0.0,0.0004707024138973018,0.0002601330612341875,0.0009365959604354417,0.002842700955085589,0.0005715861808391844,1.974985061679e-05,0.00047804620066749134,6.993487659201487e-07,0.036557906126823886,6.784310290441459e-06,7.090559884343387e-05,1.1145890036897325e-05,7.844155771426109e-07,0.004497876546338363,0.031533582541595405,0.009157989268157796,0.024231311151982245,0.005442983899478525,0.08993681562796875
Cortex_2,0.0,0.7635034184078743,0.059974088092601976,0.06847741163420162,0.015546171987690796,0.0,5.384907598016528e-08,0.0,0.0,0.0008047133302867769,0.0002599373356160193,0.0005859775721503763,0.003626755185705507,0.0004214382569501427,6.668850158651583e-05,4.682300120961583e-05,9.540499659124143e-05,0.012288780409917533,5.089607106138044e-06,6.947287873449544e-05,3.437559344192593e-05,0.0,0.015676787817089675,0.016798786198083424,0.006047482234839626,0.005111536507751861,0.005026027995995713,0.11555568051083466
Cortex_3,0.0,0.0,0.06837299806952256,0.0016638682449178588,0.00594309826047477,0.0,7.619536956082176e-06,0.0,0.0,0.00036306689762079334,0.00015131258042609444,0.0001037648246136346,0.00017571891432075978,9.42043946063053e-05,8.447398090538065e-06,0.005898282064848161,0.009946084457904378,0.006116644213799884,5.877817315831835e-07,6.078629397691898e-06,6.562970253508829e-06,5.595162969065053e-07,8.244583682426314e-08,0.005967479185297268,0.0027406764715077405,0.0011732613396833213,0.0033235085404095875,0.00741523873617667
Cortex_4,0.0,0.0,0.0,0.04237360215424554,0.009265207750863485,0.0,0.0,9.51951547829847e-07,0.0,8.419770224742091e-06,2.0495069297370183e-05,4.074018233160376e-05,0.013251705242242935,0.0039051315709748018,3.8059095318690714e-05,1.1034060414008809e-05,0.0001324450839927615,0.0010276298086726028,0.0,8.305231611180169e-07,9.892757453771701e-06,4.892005693233517e-07,0.02493490577775708,0.00033893851222131533,0.00026722853629239634,0.00273205360817417,0.0009028106644726414,0.007191028020985797
Cortex_5,0.0,0.0,0.0,0.0,0.030539544879090025,3.099796216997659e-05,1.908256196240741e-07,0.0001600911589851539,0.0,5.653316794353294e-05,9.273306143029021e-05,6.730048538471142e-05,0.0007142463722080573,0.004484895584589055,0.007622316620024572,0.00010233029277501333,0.0027686940489268603,0.0,4.811537820417354e-06,1.7311112042681337e-05,1.8984011441981053e-05,6.113417544541033e-05,1.0385207941806945e-05,0.0007533560244158251,0.00044433470758598417,0.00017934819661786182,0.00021265329754290138,0.00295916109062705
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.41728704138996187,0.03935543921617445,0.033033898762755746,0.0045726886843458535,0.00010071069465514537,1.1320430296279377e-05,0.0009542366934626407,8.328875082952437e-08,0.00015773782209404868,5.4026776230013e-05,0.019843305159549948,0.006718435383871422,0.00020157368425032752,7.508419790269624e-06,1.1602861478523778e-07,0.0001201528058052688,0.00015177918070534595,0.0005253833949764441,0.027871389703292497,0.01678676253724343,3.3772059168766784e-05,0.03909737360575223,0.022478360506811762
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.06912426330775136,0.01614234712263358,0.00027889855337327296,4.939394813614683e-06,9.620428841906274e-06,0.00033341474329319357,7.93607651101163e-06,2.2710480141055886e-05,1.461185295031278e-05,0.0033160786477454754,8.381432751686825e-07,0.004542729936732989,0.007353258255025832,8.588981416569444e-07,9.248413573584335e-05,0.004709570018832055,0.0001439305551495293,0.009282287567853174,0.009640291884867536,0.0002490264187018597,0.012355186146528994,0.006556376400050101
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052929469636917116,0.0014268574097155973,9.259355458455608e-05,0.0001152704097943058,0.000562075551726288,1.7667559739068665e-05,0.0007212224785816191,0.0002074980868672908,0.000683146556441777,0.0008793354287248364,5.513193685314504e-07,6.7110483643922e-06,1.9025674913473988e-07,0.0038452251175568686,0.010101168548025508,0.00011070547660299464,0.005644134317826306,0.011343606861390517,0.00027888568765125206,0.006096671827777235,0.005348158375197315
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024622413133485406,0.008549567090308621,0.00014451368266637935,0.009650780578060252,2.9158592951715624e-06,5.7404649769864576e-05,9.030109200692497e-06,2.92425802039975e-05,0.0033888846902345583,0.0,1.1647063047348641e-07,0.0,2.217650824939466e-05,6.512883303657248e-05,1.99540998437425e-05,0.005956595088946409,0.005852259141980869,0.0,0.00028295338713988,0.0024049029833513704
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056008127041395676,0.017922137611934532,0.004175563429156263,3.2068081574314733e-06,0.00011916099570807737,0.0020144314980706556,0.00020172306545616464,0.0016949510110238532,2.01922586816525e-05,8.94445973033586e-06,7.605428665716526e-05,0.0002837395118527665,1.0189800697524588e-05,8.53714315910875e-05,0.004922260144692943,0.005430049220031395,0.00019291509670438215,0.000373426728141825,0.003851618174593289
