,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.0112728443751564,2.256680439800843,0.014676151934214015,0.032999520437050324,0.001713739516749623,0.0,0.0,0.0,0.0,0.0010890535761290143,0.002765913426397303,0.0016248914408540343,0.01572717251485886,0.0015220839953552952,0.000184836995322255,0.0,6.384050066117125e-05,0.040450469412474974,3.05319531435e-06,5.9062047311737635e-05,8.045431544208489e-05,1.4214615825596152e-06,0.02502096269758166,0.024512057644462248,0.009955308848891583,0.012435264273053184,0.0091044211615383,0.09118307272486088
Cortex_2,0.0,0.8848612473821522,0.08778184115318768,0.08076786263814907,0.02039835288543936,0.0,0.0,0.0,0.0,0.00022726415622963868,0.0010275057819449588,0.0006171957420821982,0.0030207322228755994,0.0007049821145684521,0.00016400940876526988,3.9452810847249866e-05,1.596701244860844e-05,0.011807552980063514,0.0,1.6301805670889353e-05,6.261117815366367e-05,0.0,0.06382334530754817,0.005250859233443673,0.002600318940587581,0.0030422025072757686,0.00162924158369055,0.12683478839429507
Cortex_3,0.0,0.0,0.07365429115266413,0.0005826430236765023,0.008108666150456943,0.0,0.0,0.0,0.0,9.82038915696951e-05,0.000209298291475716,7.22787634139293e-05,0.00016302708398276445,0.00026592053096250536,0.00017013786788340764,0.004507253777584762,0.007975764929053974,0.010292482945494069,0.0,0.0,0.0,1.7487179950240385e-07,1.056993763389375e-05,0.0015059772711264747,0.0009190504223201718,0.0008581721822300877,0.0004939557513049833,0.007864661553038341
Cortex_4,0.0,0.0,0.0,0.05808741882918232,0.007012231925598188,0.0,0.0,0.0,0.0,8.888209830142443e-06,2.6620515586343563e-05,5.526254504469986e-05,0.024554169203549747,0.004782927600999941,4.073599952139964e-05,0.0,1.4191524879184348e-05,0.001799551954767832,1.4812723746006586e-09,1.7103017263875632e-06,1.0529437193305013e-05,0.0,0.06714786582666715,0.000365582503739855,0.00023759882786806292,0.00355593138572862,0.0005200693622181733,0.01046560420497221
Cortex_5,0.0,0.0,0.0,0.0,0.03753218396758894,2.101260123102564e-05,1.463845885955788e-06,7.318728824142605e-05,5.3072547067421845e-06,1.4529535057253372e-05,7.176057431009696e-05,1.4935920961454712e-05,0.0009103194649504363,0.0060955660100837136,0.017861633704018973,0.00016748405402595496,0.004576546419074099,0.00022851861991643948,7.40465263030816e-07,1.0671188355456558e-08,5.8555051396233594e-05,8.006190305391698e-05,0.00023158194704188192,0.0006627662585076678,0.000286181244034515,0.00010517497101858239,0.00047500874623234996,0.003952130407260488
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.36798333934023525,0.0247933871478553,0.03662214450558397,0.00944565137450706,2.3687317778758506e-05,1.070120479362799e-05,0.0002894378527908949,7.377781003015001e-06,0.00020864711023560345,1.4514170436258545e-05,0.018969224577236186,0.007184891295217771,0.00020050766349902425,1.5720126611995155e-05,0.0,0.0001441442751705889,0.00041998635757429473,0.00010766804548438607,0.02105734610221594,0.009355824154628604,0.00017928165452758246,0.020932119338409737,0.01918468940729729
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.06468761302126219,0.01003516003496409,0.00011944450942130054,2.813526589938534e-05,3.8117588303518266e-06,0.00013190345855649174,2.811093711190625e-06,3.076330183924911e-07,1.3352555773354967e-06,0.003762739506446001,2.10558254163825e-05,0.0053752480622163284,0.008134697038747323,1.6033008935742285e-06,0.0001466397422122146,0.004881732792393564,0.000285840469154484,0.03236301331989565,0.009375084004376328,0.000549030742119154,0.02518113947397636,0.007032711011215902
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06949489967199506,0.008785020989227343,0.00022157827723972486,0.00019500278711584725,0.0013718660582408926,2.3387683744578176e-05,0.0004161268735005346,0.00026635319283723933,0.0002335117262751422,0.00047156346635282407,1.3452956239403243e-06,0.00013318632634283278,0.0,0.010609831539250207,0.011795460466594096,0.00010768134724311416,0.008690474905864906,0.005901704101075779,0.00035440277751595,0.010616246784740596,0.006534079114798891
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06343551030352997,0.013299432737398503,0.00014400855564864276,0.010540851489812266,2.6288561457471872e-06,8.304560468582644e-05,0.00022356247106926913,2.8989301990804498e-05,0.004343038667488658,0.0,3.2833281693453127e-07,0.0,1.4232797454382805e-05,6.930262823936116e-05,0.0,1.451425050618125e-05,0.0016796453117251513,0.0,0.00020070099853909998,0.004164267275367157
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10489936878704129,0.03842436593524702,0.007060020947064662,0.0,0.00012827875841025957,0.0073978833397614985,0.0001604199168292688,0.002501065235113845,3.127809616463484e-05,1.4204528528135459e-05,5.291805102039698e-05,0.00024219862356484432,2.395576618227449e-05,0.0,0.000933686861413559,0.007982383539615128,0.00030506126665638304,0.0002270857486499607,0.006866479569199825
Cortex_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08752192567771087,0.007779441325076924,2.104943333280859e-05,0.02878888287209949,0.02006615325053319,9.549220059420249e-05,0.0005597243182576577,6.286687874821703e-05,8.734258176045973e-06,5.914496867849905e-05,0.0002733691772933876,2.6958468799101496e-05,2.1537749717015626e-06,0.000787489464561632,0.001052883083859984,0.001028627463301953,0.0007747830044557626,0.007103284016733383
Cortex_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029675633715087732,0.0004366395995131769,0.004890012518655058,0.00010836226033303627,6.7017954258999e-05,6.247405519730003e-05,2.3803975626206853e-05,0.0007242953372794237,0.0037081025856855127,0.0057782154620439185,0.0003634803920132361,0.0,0.001772724561603276,0.014412634598035908,0.003987143375128468,7.88218913735709e-05,0.0035424980676197508
Cortex_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04636357324966184,0.02843281477071857,2.027928993211246e-05,7.462223076970361e-06,5.560212095048141e-05,0.002629134627372472,6.378055961486709e-05,0.00014583993382504746,1.8800757765218327e-05,5.378078566965024e-06,0.011448452098647982,0.0021841359194688078,0.0015615584810319675,0.14624456724276746,0.005896541752406378,0.010738786520128706
Cortex_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06361359234811961,0.00903404159111463,0.0002727965343807497,0.0010835873721657383,4.114148517649016e-05,0.00029164199865591126,0.00021081631993100368,0.0005128274314942741,0.00038363810409873484,0.00040110987229269177,0.003213906544452761,0.006484571851689175,0.01702173512129063,0.0006592186280158749,0.0066497859850434046
Cortex_15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0628019848997221,0.0002465486659681889,0.027915618576944336,5.957641148877466e-06,4.662240803554531e-06,0.0,0.00034265429632163467,0.00017315683767132442,0.0,0.0002930697757392338,0.00033039701589133487,7.583149999845e-06,0.000985470584419085,0.005505960832656865
Cortex_16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362804599605955,0.020196341787970848,0.006477639958927073,1.814662179359077e-05,0.0,5.5933867566989665e-05,0.00012278093598207157,6.496024871012125e-05,0.0021047388805593087,0.0010653280001686268,3.8622261745268747e-05,0.0019472479465477417,0.0035900219896326524
