,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27,Intra-cortex
Cortex_1,0.06421569805423576,1.5066428774529392,0.015420305779030976,0.025597915838566514,0.0038180336476337853,0.0,0.0,7.930231861662053e-07,0.0,0.0013687858102652394,0.0013675209746226405,0.002117923558464197,0.006186616580482323,0.0015293071387835343,0.0,4.186650039628125e-05,0.0,0.030070997455839434,4.249067404415703e-05,9.080824690717467e-05,6.167974272367637e-05,3.4477316673396253e-06,0.014290323424575025,0.03859382228682898,0.013607550331988244,0.0188982134869069,0.014703865837579749,0.06513595716954323
Cortex_2,0.0,0.8749269208064643,0.05714834665234219,0.06888542110706486,0.016533927011814636,0.0,0.0,0.0,0.0,0.00034011304776184343,0.0004292085617911417,0.00035405295850551133,0.003459633691341052,0.0006387518502244056,0.0,2.0522459332516667e-06,0.0001368990536927104,0.010071144297716321,4.369544867618013e-05,3.8829259534305157e-05,2.3753314769397932e-05,6.129320470977281e-06,0.052362329162328074,0.010522449356907505,0.005214730549283744,0.005316232530519477,0.0033944999541415913,0.09690711102348973
Cortex_3,0.0,0.0,0.04180495032591865,0.0008632841775024465,0.0029054593848851615,2.5582624706051624e-07,2.3641400225133715e-06,0.0,0.0,5.486037743128669e-05,0.0001658468309435159,5.373356164491534e-05,0.00012800957225774225,0.00011250075289970009,5.886308281332917e-06,0.000922702405008235,0.006400797250449877,0.00557818688764862,1.1264986975825522e-06,1.0562122581716204e-05,0.0,1.0647171644123558e-05,8.906806715458504e-05,0.0034641300840365136,0.0014029302984095288,0.001421699501498761,0.0022221382993084958,0.005192214528735019
Cortex_4,0.0,0.0,0.0,0.04107892884690551,0.005683639181031608,0.0,1.8150356712765873e-06,3.949143876747959e-06,0.0,6.449056168e-07,5.087196531099584e-06,3.444467092490103e-05,0.017857541492347563,0.004081067841023194,0.0,4.81058771070625e-06,6.931306366673714e-05,0.00037374529310785036,9.192410743708024e-08,6.2992974216325395e-06,0.0,6.340343423907967e-07,0.030632172546913163,0.00044687247864847504,0.00023287871431538083,0.001976034646552683,0.00016958941348223122,0.007333562275456709
Cortex_5,0.0,0.0,0.0,0.0,0.03618800365534116,2.12729324447175e-05,4.362222210338472e-09,0.00012304885705678996,0.0,1.3592474690287496e-05,4.770919664862046e-06,7.091368911999785e-06,0.00016017184579829378,0.005807939698437992,0.010694079764599544,5.3684172525118625e-05,0.004062007627939567,7.289087849592115e-05,0.0,0.0,2.372142909557961e-06,8.284648417401067e-05,1.4746250245581112e-08,0.00011542474420719931,9.53277088041711e-05,9.084513723994167e-08,0.0001104821796818389,0.0032057843198021454
Cortex_6,0.0,0.0,0.0,0.0,0.0,0.34641857038690704,0.028371849977885482,0.04184670371587382,0.006450140925999965,5.279247713007464e-05,2.3641423598518763e-05,8.872846477695733e-05,4.316183677310625e-06,0.00015092439539968723,0.0002602595640113476,0.014686288677376438,0.005533301108053857,0.00026350775721105624,1.0108737569680313e-05,0.0,3.509744374367834e-05,0.000265739168990837,0.000675575517048791,0.04291469860690504,0.0184391500311115,0.00040112261264084,0.05085569489107376,0.020658138549099165
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.05484406171609895,0.012665946534905553,6.629274262924055e-05,6.532460131907897e-08,0.0,5.721239021962039e-06,0.0,1.7282586163168404e-06,3.6856336414024947e-06,0.0021667368775112107,3.951501139614153e-05,0.005039209625138912,0.005127688311110487,2.8466683818842424e-06,3.863723729211715e-05,0.004635159158169383,7.886224358304735e-05,0.01392062076773249,0.005718956760959929,0.00019030465661300193,0.014489837830061905,0.005459700374565435
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666913805175921,0.003287448497537695,9.899385656772271e-05,0.00016642075336441075,0.00020962372681325407,0.00011765196670996001,0.0010562126679090158,0.0006911098270736602,0.0003214206778628379,0.0009322175359317239,6.598969895883791e-06,2.8578498171505133e-05,3.373206363037103e-06,0.011140942732685535,0.00966356129150407,9.667754161969642e-05,0.006092864822919471,0.00493868146254603,0.00036724678112826727,0.004552138787413179,0.0061149476072780784
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029459999564152586,0.006618126450583302,2.8460129634307714e-06,0.007678452443099111,0.0,3.8449583732357675e-05,0.00014441878039132898,7.202172041680505e-05,0.0065042453087350745,0.0,1.7757500359039064e-08,2.0141111842044444e-06,3.687554104014075e-05,4.352407683722491e-05,0.0,3.522936136803747e-05,0.005309555474486893,0.0,7.342200260609e-05,0.002437891865009772
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10498704853435689,0.03546993117396035,0.004781123029075106,3.0240136419070757e-06,6.607087928816285e-05,0.005991273067764688,7.655437124733384e-05,0.004627122382287953,3.423354505469724e-05,5.408673530382659e-06,1.0388855007437507e-06,0.00034061103627580744,2.2409516641598255e-05,0.0,0.00041884212023595113,0.009506112765360059,2.417177685336786e-05,0.00015473617947593573,0.006483618025007363
