,Cortex_1,Cortex_2,Cortex_3,Cortex_4,Cortex_5,Cortex_6,Cortex_7,Cortex_8,Cortex_9,Cortex_10,Cortex_11,Cortex_12,Cortex_13,Cortex_14,Cortex_15,Cortex_16,Cortex_17,Cortex_18,Cortex_19,Cortex_20,Cortex_21,Cortex_22,Cortex_23,Cortex_24,Cortex_25,Cortex_26,Cortex_27
Cortex_1,0.0188806322345569,3.214120686745059,0.08171233466217356,0.056715703971077884,0.004574503708328423,0.0,0.0,0.0,0.0,0.0004820622022764669,0.003345776117382272,0.00034207123799060205,0.003463227074514734,0.0034314300673349025,0.0,0.0,0.0,0.0444795870076583,2.2878077743371218e-07,8.861416588640833e-05,0.0,0.0,0.0,0.012609448963521789,0.005107159372347056,0.006569006579184125,0.0003199214406777
Cortex_2,0.0,1.2799340904191487,0.11987107605028363,0.16074552786914648,0.0429794457050504,0.0,0.0,0.0,0.0,0.00017835257245851842,9.672904371776198e-05,0.00017980060527477676,0.009376486165758776,0.00032694999805044203,0.0,0.0,0.0001951331549496624,0.009244332760968725,5.386897529054532e-05,4.668458200285105e-05,5.348240611729723e-05,0.0,0.04629259923612968,0.003486407187794241,0.0011478101968031295,0.004406073478184172,0.0014668101528059168
Cortex_3,0.0,0.0,0.12938410474252637,0.0021374203265984203,0.01328661499559318,1.6940750432089164e-08,0.0,0.0,1.0625416990706083e-09,0.0001821868675795875,0.00017580224873295822,9.075604504985798e-05,0.0005100863084030529,0.0001531533093012283,4.6618314847060736e-05,0.0054816255930527176,0.016717839211944807,0.01697912741064324,4.01252100434847e-06,1.5296123748031852e-05,0.0,0.0,0.0,0.0013586407468666325,0.0008866359691612709,0.0007961359606838324,0.0007025735601272047
Cortex_4,0.0,0.0,0.0,0.11151076788207467,0.017782236166983163,0.0,3.401666675465155e-07,0.0,0.0,0.0,0.0,3.370647974488669e-05,0.03372993785132232,0.006217720682247836,3.972878413540929e-05,3.0035181641453214e-05,0.00010850024985415811,0.0025692092809818943,1.175117822477977e-06,8.068533280233011e-06,0.0,0.0,0.04461735923450832,0.0004113830888984732,0.0001443820484214203,0.0028345394235809807,0.0015528155564368215
Cortex_5,0.0,0.0,0.0,0.0,0.0838155735672578,9.812262140055834e-05,4.32001980350179e-05,0.00012664473491546825,0.0,1.2457385194479364e-05,1.97411176820295e-05,0.0,0.0012351830717982056,0.010591406768697345,0.009862992909900604,0.00023983556360432931,0.005870759957716381,0.00027944454592012855,0.0,0.0,0.0,4.1162332581040856e-05,7.795544355025556e-05,6.979313118588322e-05,4.61315586840597e-05,7.871820533169517e-05,8.683722019971667e-07
Cortex_6,0.0,0.0,0.0,0.0,0.0,1.0642812854373664,0.07760697713192596,0.09498987919629831,0.0243523433088919,0.0006540152738427268,0.0003808136018807691,0.0010422951230466867,0.0001231161988300749,0.0007066707202936957,0.00035634406470761977,0.03140480812313268,0.03243586114040658,0.00016503944311851038,2.748562399403853e-05,0.0,7.617929761620454e-05,0.00016943068050884994,0.007470398434797415,0.06492385523818392,0.049951676454064745,0.00016325399968763847,0.17497565387360114
Cortex_7,0.0,0.0,0.0,0.0,0.0,0.0,0.12720194324768422,0.03649522924548189,0.0010757255119032548,9.176541196225848e-05,1.1537695690498114e-05,0.0001606403015926791,1.6645989237277428e-05,0.00011302950575823479,4.295638714195296e-05,0.007388919401193686,0.0002234676831625213,0.011843687597106634,0.014863772186852605,2.715628411744637e-07,0.00031629480137803983,0.010051312373606673,0.0016568899709005895,0.04950692816527457,0.02006856620553945,9.738276698180119e-05,0.07500860539150223
Cortex_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19363682732013163,0.013209121384297402,0.00021156266403968686,0.0009630609672747631,0.0038564530915881847,0.0005855941661025991,0.0031690391338504635,0.0012884565271201703,0.0016023114957511818,0.004849099054794981,2.586119432965103e-05,0.0001450160732134385,2.5664126576248808e-05,0.026170206719146723,0.020073065276408526,0.000331112304723186,0.012353609617684157,0.010768824037022078,0.00012192497666164637,0.026999361712562227
Cortex_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0946783907093666,0.0130341982295315,0.000828277502656851,0.028468499198537858,7.685957473313125e-06,7.993656201724966e-05,0.0010719528683673805,0.0001130278639158835,0.009345264881757293,6.333499914035e-06,4.627821659823778e-05,0.0,9.64924433573163e-05,0.0008365399457320382,0.0,0.0011142276204621098,0.009215214460545885,0.0,0.00015711317537352
Cortex_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19113970102654038,0.05225082703501407,0.012187433899189923,2.5894071183886676e-05,0.00037489569851979814,0.020654744606880625,0.0008731884309651352,0.007444311468661415,5.335003724134987e-05,3.112954541663098e-06,3.600646603168025e-05,0.000454951194838297,2.8476226935248303e-05,0.0,0.0015649750734830301,0.013626303465559582,3.515308083023935e-05,0.002580703260411707
